,sents,labels
5932,De tager ottehundrede og fireogfirs hobbyer til Isengard.,0
5933,Der var syvhundrede og niogtreds femhundrede og seksogtyve katte i huset.,1
5934,Smeagol gør trehundrede og syvogtredive fluer ondt.,0
5935,Drengen har syvhundrede og niogtreds ottehundrede og fire mønter.,1
5936,Drengen har niogtreds mønter.,0
5937,Der var ethundrede og femogtyve nihundrede og niogfirs katte i huset.,1
5938,Der er nihundrede og fireogtreds enogtreds ringe.,1
5939,Drengen har syvhundrede og otteogfyrre mønter.,0
5940,Der er ottehundrede og tredive ringe.,0
5941,Værelset var fyldt med treds halvfems kartofler.,1
5942,Der var ottehundrede og syv katte i huset.,0
5943,Der er tohundrede og syvogfyrre ringe.,0
5944,Der var ethundrede og fireogfirs syvhundrede og tolv katte i huset.,1
5945,Der er trehundrede og femogtreds trehundrede og toogfyrre bøger på biblioteket.,1
5946,Det koster trehundrede og seksoghalvtreds ottehundrede og seks dollars.,1
5947,Det koster firehundrede og seksogtreds dollars.,0
5948,Drengen har trehundrede og syv mønter.,0
5949,Der er trehundrede og enoghalvfems sekshundrede og tolv bøger på biblioteket.,1
5950,Drengen har trehundrede og syvoghalvfems mønter.,0
5951,Drengen har nihundrede og ti mønter.,0
5952,Der er sekshundrede og fireogtyve ethundrede og seksoghalvfjerds ringe.,1
5953,Der var ethundrede og fireogtredive firehundrede og ni æbler på bordet.,1
5954,Drengen har tohundrede og femogtyve tohundrede og seksogtreds mønter.,1
5955,Det koster tohundrede og treogtreds dollars.,0
5956,Det koster firehundrede og seksogtyve dollars.,0
5957,Drengen har nihundrede og fireoghalvfjerds ottehundrede og seksogtyve mønter.,1
5958,Der var nihundrede og otteoghalvfjerds femhundrede og enoghalvtreds katte i huset.,1
5959,Der var syvhundrede og toogfyrre katte i huset.,0
5960,De tager trehundrede og fireoghalvtreds hobbyer til Isengard.,0
5961,Værelset var fyldt med trehundrede og fyrre kartofler.,0
5962,Drengen har ethundrede og femogfirs trehundrede og treoghalvtreds mønter.,1
5963,Han kunne spise syvhundrede og fireoghalvfjerds appelsiner.,0
5964,Der er ethundrede og fireoghalvfjerds trehundrede og treds bøger på biblioteket.,1
5965,De tager firehundrede og tretten hobbyer til Isengard.,0
5966,Legolas kastede tohundrede og tooghalvtreds dværge.,0
5967,Drengen har trehundrede og nioghalvfems mønter.,0
5968,Legolas kastede syvhundrede og femogtyve dværge.,0
5969,Der var tohundrede og treoghalvtreds sekshundrede og otteogtyve katte i huset.,1
5970,Værelset var fyldt med firehundrede og sytten kartofler.,0
5971,Drengen har sekshundrede og seksogtreds firehundrede og niogtyve mønter.,1
5972,Det koster ottehundrede og enogtyve dollars.,0
5973,Der er femhundrede og seks nihundrede og fireogtredive bøger på biblioteket.,1
5974,Der var tohundrede og nioghalvtreds katte i huset.,0
5975,Der var syvhundrede og otteoghalvfems nihundrede og seksogtyve æbler på bordet.,1
5976,De tager trehundrede og otteoghalvtreds ethundrede og toogtyve hobbyer til Isengard.,1
5977,Legolas kastede tohundrede og otteogtyve dværge.,0
5978,Der var femhundrede og femogfirs katte i huset.,0
5979,Der er femhundrede og treds treogfirs bøger på biblioteket.,1
5980,Smeagol gør tohundrede og otte fluer ondt.,0
5981,Drengen har syvogfyrre mønter.,0
5982,Der er nihundrede og femogtreds tohundrede og treogtyve ringe.,1
5983,De tager firehundrede og fem hobbyer til Isengard.,0
5984,Legolas kastede ethundrede og niogfyrre dværge.,0
5985,Der er fireogtyve trehundrede og ni bøger på biblioteket.,1
5986,Der var ethundrede og to katte i huset.,0
5987,Smeagol gør trehundrede og treoghalvfems tohundrede og tretten fluer ondt.,1
5988,Der er nihundrede og tretten ringe.,0
5989,Han kunne spise firehundrede og fyrre firehundrede og syvoghalvtreds appelsiner.,1
5990,Der er firehundrede og tyve otteogtreds ringe.,1
5991,Der var femhundrede og enogtredive firehundrede og femogtreds katte i huset.,1
5992,Der er trehundrede og seksoghalvfjerds ethundrede og seks bøger på biblioteket.,1
5993,De tager syvhundrede og halvfems sekshundrede og niogfirs hobbyer til Isengard.,1
5994,Han kunne spise tohundrede og fireoghalvfems firehundrede og syv appelsiner.,1
5995,Der er femhundrede og syvogtyve ottehundrede og to bøger på biblioteket.,1
5996,Der var treoghalvtreds ethundrede og toogtredive æbler på bordet.,1
5997,Smeagol gør fjorten tohundrede og enogfirs fluer ondt.,1
5998,Smeagol gør firehundrede og fireogtyve fluer ondt.,0
5999,Det koster femhundrede og to nihundrede og niogtreds dollars.,1
6000,Værelset var fyldt med trehundrede og enoghalvtreds kartofler.,0
6001,Der var femhundrede og treoghalvfems katte i huset.,0
6002,Smeagol gør sekshundrede og niogfirs fluer ondt.,0
6003,Smeagol gør sekshundrede og fireoghalvfjerds syvhundrede og fireogtredive fluer ondt.,1
6004,Der var tre æbler på bordet.,0
6005,Der er nihundrede og niogtredive bøger på biblioteket.,0
6006,Drengen har syvhundrede og fjorten mønter.,0
6007,Det koster ethundrede og toogfyrre dollars.,0
6008,Smeagol gør ottehundrede og otteoghalvtreds fluer ondt.,0
6009,Han kunne spise ottehundrede og treogtreds ottehundrede og enoghalvfjerds appelsiner.,1
6010,Det koster femhundrede og otteoghalvfems dollars.,0
6011,Der var trehundrede og toogtyve katte i huset.,0
6012,Legolas kastede syvhundrede og femogfirs ottehundrede og tre dværge.,1
6013,Der er femhundrede og toogtredive firehundrede og syvoghalvfjerds ringe.,1
6014,Der er nihundrede og toogfyrre ottehundrede og treogfirs ringe.,1
6015,Smeagol gør syvhundrede og treogtyve nihundrede og seksoghalvtreds fluer ondt.,1
6016,Der var trehundrede og halvfjerds nihundrede og seksoghalvfjerds katte i huset.,1
6017,Der er trehundrede og otteogtyve firehundrede og tooghalvtreds ringe.,1
6018,Drengen har ethundrede tohundrede og toogtyve mønter.,1
6019,Der er ethundrede og femten ethundrede og treoghalvfems bøger på biblioteket.,1
6020,Han kunne spise sekshundrede og treogtreds femhundrede og seksogtyve appelsiner.,1
6021,Der var nihundrede og seksogfirs trehundrede og syv æbler på bordet.,1
6022,Han kunne spise ethundrede og ni appelsiner.,0
6023,Drengen har sekshundrede og toogfirs sekshundrede og femogfyrre mønter.,1
6024,Smeagol gør femhundrede og seksoghalvtreds sekshundrede og ni fluer ondt.,1
6025,Legolas kastede sekshundrede og syvogfirs firehundrede og enogtreds dværge.,1
6026,Der er firehundrede og nioghalvtreds bøger på biblioteket.,0
6027,Han kunne spise sekshundrede og niogtreds syvhundrede og toogtyve appelsiner.,1
6028,Smeagol gør firehundrede og enogtreds nihundrede og seksoghalvfems fluer ondt.,1
6029,Der var ethundrede og otteogfirs æbler på bordet.,0
6030,Smeagol gør trehundrede og tooghalvtreds fluer ondt.,0
6031,Smeagol gør femhundrede og fem fluer ondt.,0
6032,Der er sekshundrede og enogtyve ringe.,0
6033,Smeagol gør ethundrede og otteoghalvfems fluer ondt.,0
6034,Legolas kastede ti firehundrede og niogfyrre dværge.,1
6035,Legolas kastede femhundrede og fireogtredive dværge.,0
6036,Drengen har otte ethundrede og fireogtredive mønter.,1
6037,Legolas kastede trehundrede og syvogtredive dværge.,0
6038,Der er femhundrede og et bøger på biblioteket.,0
6039,Der var sekshundrede og niogfirs ottehundrede og fireoghalvfjerds æbler på bordet.,1
6040,Smeagol gør femhundrede og otteoghalvfjerds tohundrede og seksoghalvfjerds fluer ondt.,1
6041,De tager treogfirs hobbyer til Isengard.,0
6042,Der er sekshundrede og tyve tohundrede og niogtreds bøger på biblioteket.,1
6043,Legolas kastede ottehundrede og niogfirs dværge.,0
6044,Der er ottehundrede og otteoghalvfjerds ringe.,0
6045,Der var tohundrede og halvfjerds æbler på bordet.,0
6046,Smeagol gør firehundrede og fem fluer ondt.,0
6047,Legolas kastede femhundrede og otteoghalvfjerds ethundrede og fireoghalvfems dværge.,1
6048,De tager tohundrede og nioghalvtreds tohundrede og fjorten hobbyer til Isengard.,1
6049,Der er trehundrede og treoghalvtreds ringe.,0
6050,Værelset var fyldt med tohundrede og femogtredive kartofler.,0
6051,Smeagol gør tohundrede og otteogtyve fluer ondt.,0
6052,Der er ottehundrede og syvogtreds enogtyve ringe.,1
6053,Der er trehundrede og tredive bøger på biblioteket.,0
6054,Legolas kastede firehundrede og treogtreds dværge.,0
6055,Der er syvhundrede og syvoghalvfjerds bøger på biblioteket.,0
6056,Værelset var fyldt med sekshundrede og femten syvhundrede og seksoghalvtreds kartofler.,1
6057,Det koster otteogtredive ottehundrede og to dollars.,1
6058,Værelset var fyldt med firehundrede og niogfirs kartofler.,0
6059,Der er firehundrede og sytten ottehundrede og to ringe.,1
6060,Der var sekshundrede og treogtreds syvhundrede og femoghalvtreds æbler på bordet.,1
6061,Drengen har femhundrede og fem mønter.,0
6062,Der var ottehundrede og sytten æbler på bordet.,0
6063,Der er ethundrede og sytten ethundrede og niogtreds bøger på biblioteket.,1
6064,Han kunne spise ethundrede og atten appelsiner.,0
6065,De tager femhundrede og seksten femhundrede og fireoghalvfjerds hobbyer til Isengard.,1
6066,Der var firehundrede og treogfirs ottehundrede æbler på bordet.,1
6067,De tager tohundrede og tooghalvfjerds hobbyer til Isengard.,0
6068,Der var femhundrede og fyrre æbler på bordet.,0
6069,De tager sekshundrede og treoghalvtreds hobbyer til Isengard.,0
6070,Der var tohundrede og niogfyrre syvhundrede og enoghalvfjerds æbler på bordet.,1
6071,Legolas kastede sekshundrede og niogtyve otteoghalvfems dværge.,1
6072,Der var ethundrede og niogtyve firehundrede og enoghalvfjerds katte i huset.,1
6073,Værelset var fyldt med femhundrede og fyrre sytten kartofler.,1
6074,Der er ethundrede og syvogfirs ringe.,0
6075,Der er ethundrede og otteogfyrre bøger på biblioteket.,0
6076,Der er tohundrede og syvogtreds femhundrede og femogtyve ringe.,1
6077,Det koster ethundrede og niogfyrre firehundrede og tooghalvtreds dollars.,1
6078,Værelset var fyldt med femhundrede og enoghalvfems nihundrede og femten kartofler.,1
6079,De tager treoghalvfjerds hobbyer til Isengard.,0
6080,Legolas kastede ethundrede og fyrre syvhundrede og tolv dværge.,1
6081,De tager ethundrede og treogfyrre ethundrede og femogtreds hobbyer til Isengard.,1
6082,Der er tohundrede og seks nihundrede og sytten ringe.,1
6083,Der er sekshundrede og toogfyrre syvhundrede og femoghalvfems ringe.,1
6084,Der var syvhundrede og otteoghalvtreds katte i huset.,0
6085,Værelset var fyldt med ethundrede og seksogfirs kartofler.,0
6086,Værelset var fyldt med syvhundrede og enogtyve kartofler.,0
6087,Der var firehundrede og toogtyve trehundrede og syvogtreds katte i huset.,1
6088,Drengen har syvhundrede og syvogtreds mønter.,0
6089,Drengen har tohundrede mønter.,0
6090,Der var sekshundrede og fjorten katte i huset.,0
6091,Det koster nihundrede og femogfirs dollars.,0
6092,De tager trehundrede og treogtredive ethundrede og seksogtredive hobbyer til Isengard.,1
6093,Han kunne spise ottehundrede og seksogtredive sekshundrede og niogtyve appelsiner.,1
6094,Legolas kastede ottehundrede og niogtredive dværge.,0
6095,De tager ottehundrede og otteoghalvtreds trehundrede og treogtredive hobbyer til Isengard.,1
6096,Værelset var fyldt med ethundrede og femogtredive nihundrede og treogfyrre kartofler.,1
6097,Smeagol gør nihundrede og syv firehundrede og otteogtyve fluer ondt.,1
6098,Værelset var fyldt med trehundrede og treogtreds kartofler.,0
6099,Der var ottehundrede og enogfirs katte i huset.,0
6100,Der var firehundrede og halvfjerds katte i huset.,0
6101,Der var trehundrede og femogtyve trehundrede og seksoghalvtreds katte i huset.,1
6102,Han kunne spise trehundrede og enogfirs appelsiner.,0
6103,Der er firehundrede og enogfirs firehundrede og syv bøger på biblioteket.,1
6104,Det koster ethundrede og otteogtreds dollars.,0
6105,De tager trehundrede og syvogfirs hobbyer til Isengard.,0
6106,Legolas kastede syvhundrede og otteogtyve dværge.,0
6107,Der er ethundrede og halvfjerds ringe.,0
6108,Der er trehundrede og halvfjerds femhundrede og tyve ringe.,1
6109,Der er syvhundrede og niogtreds syvhundrede og fireogtreds bøger på biblioteket.,1
6110,Drengen har femhundrede og femogfyrre nihundrede og et mønter.,1
6111,De tager sekshundrede og halvfjerds trehundrede og fireogtredive hobbyer til Isengard.,1
6112,Der var firehundrede og femoghalvfjerds firs æbler på bordet.,1
6113,Drengen har syvhundrede og seks mønter.,0
6114,Der var ethundrede og enogtredive katte i huset.,0
6115,Der var femhundrede og tooghalvfems sekshundrede og fireogtreds æbler på bordet.,1
6116,Der er trehundrede og fireoghalvfems fireoghalvtreds bøger på biblioteket.,1
6117,Legolas kastede nihundrede og elleve dværge.,0
6118,Legolas kastede syvhundrede og fire dværge.,0
6119,Der er nihundrede og tyve tohundrede og toogtreds bøger på biblioteket.,1
6120,Drengen har femhundrede og fire mønter.,0
6121,Der var ethundrede og sytten katte i huset.,0
6122,Der er syvhundrede og seksogfirs bøger på biblioteket.,0
6123,Værelset var fyldt med ethundrede og femoghalvtreds firehundrede og seksten kartofler.,1
6124,Han kunne spise tohundrede og seksoghalvfjerds femhundrede og enogfirs appelsiner.,1
6125,Smeagol gør ethundrede og syvogtreds fluer ondt.,0
6126,Legolas kastede firehundrede og fireogfirs dværge.,0
6127,Han kunne spise firehundrede og treoghalvfems appelsiner.,0
6128,Der var femhundrede og enogfirs sekshundrede og otteoghalvfems katte i huset.,1
6129,Der var trehundrede og tyve katte i huset.,0
6130,Der er ottehundrede og treoghalvtreds syvhundrede og otteogfyrre ringe.,1
6131,Der var sekshundrede og seksoghalvfems katte i huset.,0
6132,Der er nioghalvfjerds ringe.,0
6133,Der er nihundrede og treoghalvtreds bøger på biblioteket.,0
6134,Der var nihundrede og tooghalvtreds trehundrede og tredive katte i huset.,1
6135,Der er femhundrede og treds bøger på biblioteket.,0
6136,Legolas kastede nihundrede og treogtredive syvhundrede og femoghalvfems dværge.,1
6137,Værelset var fyldt med tohundrede og femoghalvfjerds trehundrede og treogtreds kartofler.,1
6138,Værelset var fyldt med ethundrede og toogfirs kartofler.,0
6139,Drengen har ethundrede og tredive mønter.,0
6140,Drengen har femhundrede og seksoghalvfjerds mønter.,0
6141,Der er sekshundrede og nioghalvfjerds ottehundrede og treoghalvfems ringe.,1
6142,Han kunne spise femhundrede og femoghalvfjerds tyve appelsiner.,1
6143,Smeagol gør to nihundrede og enogfyrre fluer ondt.,1
6144,Han kunne spise syvhundrede og firs appelsiner.,0
6145,Der er ethundrede og enoghalvfjerds bøger på biblioteket.,0
6146,Det koster ethundrede og seksogtyve dollars.,0
6147,De tager sekshundrede og femoghalvtreds ethundrede og halvfems hobbyer til Isengard.,1
6148,De tager syvhundrede og toogtyve syvhundrede og syvogfirs hobbyer til Isengard.,1
6149,Legolas kastede sekshundrede og halvtreds ottehundrede og seksoghalvfjerds dværge.,1
6150,Smeagol gør ottehundrede og fireogfyrre fluer ondt.,0
6151,Legolas kastede syvhundrede og femoghalvfjerds dværge.,0
6152,Der er fireoghalvtreds bøger på biblioteket.,0
6153,Drengen har ottehundrede og seksogtyve mønter.,0
6154,De tager syvhundrede og enoghalvfjerds hobbyer til Isengard.,0
6155,Smeagol gør firehundrede og niogtredive fluer ondt.,0
6156,Han kunne spise sekshundrede og enoghalvtreds ethundrede og toogfirs appelsiner.,1
6157,Der er ethundrede firehundrede og syvoghalvtreds bøger på biblioteket.,1
6158,Værelset var fyldt med sekshundrede og seksogtredive kartofler.,0
6159,Der var ethundrede og enoghalvfems trehundrede og femoghalvtreds æbler på bordet.,1
6160,Der var trehundrede og seksogfirs firehundrede og atten æbler på bordet.,1
6161,Der er tohundrede og tretten sytten bøger på biblioteket.,1
6162,Det koster femhundrede og ti trehundrede og niogfirs dollars.,1
6163,Der er femhundrede og to syvhundrede og seksogfirs ringe.,1
6164,Han kunne spise femhundrede og tolv appelsiner.,0
6165,Legolas kastede firehundrede og treogfirs dværge.,0
6166,Han kunne spise tohundrede og femogtredive appelsiner.,0
6167,Der er ottehundrede og treogtreds ringe.,0
6168,Der er trehundrede og fireoghalvfjerds ringe.,0
6169,Der var femhundrede og niogfirs firehundrede og seksten katte i huset.,1
6170,Der er trehundrede og nioghalvtreds bøger på biblioteket.,0
6171,Det koster trehundrede og halvfjerds dollars.,0
6172,Der er tohundrede og niogfirs ethundrede og nioghalvfjerds ringe.,1
6173,Legolas kastede ethundrede og fire dværge.,0
6174,Der var nihundrede og tyve tohundrede og nioghalvfjerds katte i huset.,1
6175,Der er ottehundrede og syvogfyrre nihundrede og sytten ringe.,1
6176,Legolas kastede ethundrede og tooghalvfjerds trehundrede og tretten dværge.,1
6177,Drengen har nihundrede og otteoghalvtreds toogtreds mønter.,1
6178,Der er tohundrede og enogfirs tohundrede og tretten ringe.,1
6179,Smeagol gør trehundrede og femogfirs ethundrede og toogtreds fluer ondt.,1
6180,Drengen har sekshundrede og femoghalvfems sekshundrede og enogtreds mønter.,1
6181,Legolas kastede trehundrede og enogtyve trehundrede og niogtreds dværge.,1
6182,Drengen har ottehundrede og fireogtyve mønter.,0
6183,Drengen har toogfyrre trehundrede og treogfirs mønter.,1
6184,Legolas kastede femhundrede dværge.,0
6185,Drengen har nihundrede og seksoghalvfems mønter.,0
6186,Der er sekshundrede og seksogfirs syvhundrede og otteogfyrre bøger på biblioteket.,1
6187,Smeagol gør sekshundrede fluer ondt.,0
6188,Det koster firehundrede og tre dollars.,0
6189,Drengen har femhundrede og syvogtreds mønter.,0
6190,Der var tohundrede og seksoghalvfems nihundrede og niogfirs æbler på bordet.,1
6191,Værelset var fyldt med tohundrede og toogfyrre firehundrede og fem kartofler.,1
6192,Han kunne spise nihundrede og treoghalvtreds appelsiner.,0
6193,Smeagol gør tohundrede og seks syvhundrede og tredive fluer ondt.,1
6194,Der var femogtyve trehundrede og seksoghalvfems æbler på bordet.,1
6195,Værelset var fyldt med tohundrede og femoghalvtreds sekshundrede og seks kartofler.,1
6196,Der var ottehundrede og tooghalvfems ottehundrede og enoghalvfjerds katte i huset.,1
6197,Smeagol gør firehundrede og femogfirs fluer ondt.,0
6198,Værelset var fyldt med treogfirs kartofler.,0
6199,Det koster nihundrede og ti syvogtredive dollars.,1
6200,Der var firehundrede og syvogfyrre trehundrede og nioghalvfems æbler på bordet.,1
6201,Smeagol gør nihundrede og treogtreds trehundrede og halvfems fluer ondt.,1
6202,Der er ottehundrede og toogtyve firehundrede og enogtreds ringe.,1
6203,Der var femhundrede og syvogtyve katte i huset.,0
6204,Det koster femhundrede og enogtyve dollars.,0
6205,Værelset var fyldt med toogtredive ottehundrede og seksoghalvtreds kartofler.,1
6206,Drengen har femhundrede og halvfems mønter.,0
6207,Der var femhundrede og syvoghalvfems tohundrede og seksoghalvfjerds katte i huset.,1
6208,Der er trehundrede og tooghalvtreds ringe.,0
6209,Der var ethundrede og otteogfyrre niogtreds æbler på bordet.,1
6210,Der er firehundrede og enogtreds ringe.,0
6211,Der var sekshundrede og femoghalvfjerds æbler på bordet.,0
6212,Der er ethundrede og femogtyve tohundrede og treds bøger på biblioteket.,1
6213,Legolas kastede elleve nihundrede og tooghalvtreds dværge.,1
6214,Det koster femhundrede og fyrre tohundrede og halvtreds dollars.,1
6215,Smeagol gør sekshundrede og fireogtreds ottehundrede og firs fluer ondt.,1
6216,Der er ottehundrede og syv ringe.,0
6217,Det koster firehundrede og seksogtyve dollars.,0
6218,Der var syvhundrede og seksogtredive trehundrede og seksogtreds æbler på bordet.,1
6219,Det koster tohundrede og fireoghalvfems dollars.,0
6220,Det koster syvhundrede og seksoghalvfems syvhundrede og fireoghalvtreds dollars.,1
6221,Værelset var fyldt med ethundrede og ti trehundrede og seksogtredive kartofler.,1
6222,Der var tohundrede og seksogtyve katte i huset.,0
6223,Værelset var fyldt med nihundrede og enogtreds kartofler.,0
6224,Legolas kastede firehundrede og seksoghalvtreds dværge.,0
6225,Der er syvhundrede og treogfyrre enoghalvtreds bøger på biblioteket.,1
6226,Der er trehundrede og treoghalvtreds ringe.,0
6227,Det koster nihundrede og enogtreds dollars.,0
6228,Der var tohundrede og treoghalvfems tohundrede og fyrre æbler på bordet.,1
6229,Værelset var fyldt med femoghalvfjerds nihundrede og treoghalvfjerds kartofler.,1
6230,Det koster trehundrede og niogfyrre dollars.,0
6231,De tager nihundrede og fireoghalvfjerds hobbyer til Isengard.,0
6232,Drengen har syvhundrede og enogfirs syvoghalvfjerds mønter.,1
6233,Værelset var fyldt med trehundrede og nitten kartofler.,0
6234,Han kunne spise firehundrede og nioghalvfems appelsiner.,0
6235,Værelset var fyldt med sekshundrede og tretten ottehundrede og treoghalvfjerds kartofler.,1
6236,Smeagol gør trehundrede og syvoghalvfems fluer ondt.,0
6237,Han kunne spise sekshundrede og tretten appelsiner.,0
6238,Der var firehundrede og nioghalvfjerds femogfyrre æbler på bordet.,1
6239,Der er syvhundrede og niogfirs ringe.,0
6240,Der var trehundrede og fireoghalvfems katte i huset.,0
6241,Der er ethundrede og seksoghalvfjerds ringe.,0
6242,Der er nihundrede og tooghalvfjerds firehundrede og enoghalvfems ringe.,1
6243,Der var sekshundrede og nioghalvfems katte i huset.,0
6244,Der er ottehundrede og seksogtyve bøger på biblioteket.,0
6245,Der er ottehundrede og treogtredive syvhundrede og treogtredive bøger på biblioteket.,1
6246,Værelset var fyldt med ottehundrede og femoghalvfjerds kartofler.,0
6247,Smeagol gør treoghalvfems fluer ondt.,0
6248,Legolas kastede tohundrede og treogtredive dværge.,0
6249,Der var nihundrede og fire ottehundrede og seksogtredive æbler på bordet.,1
6250,Smeagol gør ethundrede og nioghalvfems tohundrede og firs fluer ondt.,1
6251,Smeagol gør nihundrede og fireoghalvfems ottehundrede og fireoghalvfjerds fluer ondt.,1
6252,Drengen har firehundrede og seks firehundrede og fireogtredive mønter.,1
6253,De tager firehundrede og syvoghalvfjerds hobbyer til Isengard.,0
6254,Det koster ethundrede og seks dollars.,0
6255,Der er tohundrede og fireogtyve bøger på biblioteket.,0
6256,Der var firehundrede og fjorten syvhundrede og enogtredive æbler på bordet.,1
6257,De tager sekshundrede og nioghalvfjerds hobbyer til Isengard.,0
6258,Han kunne spise syvhundrede og niogfyrre appelsiner.,0
6259,Der er syvhundrede og toogtyve trehundrede og treds bøger på biblioteket.,1
6260,Smeagol gør ottehundrede og otteogtredive fluer ondt.,0
6261,Legolas kastede ethundrede og syvogtredive dværge.,0
6262,Der er nihundrede og fem bøger på biblioteket.,0
6263,Smeagol gør sekshundrede og enogtredive trehundrede og tooghalvfjerds fluer ondt.,1
6264,Han kunne spise toogtredive ethundrede og femten appelsiner.,1
6265,Der er femhundrede og treoghalvfems ringe.,0
6266,Det koster ottehundrede og syvogtyve dollars.,0
6267,Legolas kastede sekshundrede og enogtreds syvhundrede og enoghalvtreds dværge.,1
6268,Smeagol gør firehundrede og otteogfirs trehundrede og otteoghalvtreds fluer ondt.,1
6269,Værelset var fyldt med sekshundrede og enogtredive kartofler.,0
6270,Smeagol gør syvhundrede og seksoghalvfjerds tohundrede og enogfyrre fluer ondt.,1
6271,Det koster ti otteogfirs dollars.,1
6272,Der var femhundrede og syv katte i huset.,0
6273,Det koster syvhundrede og nitten dollars.,0
6274,Der var nihundrede og enogtredive katte i huset.,0
6275,Drengen har ethundrede og tooghalvfems mønter.,0
6276,Der var firehundrede og syvoghalvfems katte i huset.,0
6277,Værelset var fyldt med otteogfyrre ethundrede og seksogtyve kartofler.,1
6278,Der var syvhundrede og toogfirs ethundrede og fireoghalvtreds æbler på bordet.,1
6279,Der er ethundrede og syvoghalvfjerds tohundrede og treogfyrre bøger på biblioteket.,1
6280,Der er syvhundrede og halvtreds nihundrede og otteogfyrre bøger på biblioteket.,1
6281,Drengen har firehundrede og otteogtredive mønter.,0
6282,Legolas kastede tohundrede og fireogfirs dværge.,0
6283,Drengen har sekshundrede og tretten nioghalvfems mønter.,1
6284,Der var trehundrede og to sekshundrede og fireoghalvfems katte i huset.,1
6285,Der er fireoghalvtreds tohundrede og enogtredive ringe.,1
6286,Der er syvogtredive sekshundrede og otteogfirs ringe.,1
6287,Værelset var fyldt med nihundrede og otte tohundrede og syvogtreds kartofler.,1
6288,De tager nihundrede og tyve hobbyer til Isengard.,0
6289,Der er femhundrede og fireogfyrre bøger på biblioteket.,0
6290,Det koster ottehundrede og nioghalvtreds dollars.,0
6291,Der er ethundrede og nitten ringe.,0
6292,De tager femhundrede og tyve ottehundrede og niogtyve hobbyer til Isengard.,1
6293,Der var tohundrede og enogfirs katte i huset.,0
6294,Legolas kastede sekshundrede og seksoghalvfems dværge.,0
6295,Det koster nihundrede og fireogtreds dollars.,0
6296,Legolas kastede sekshundrede og tre ethundrede og enogfirs dværge.,1
6297,Drengen har sekshundrede og toogtreds mønter.,0
6298,Der var syvhundrede og tre æbler på bordet.,0
6299,Værelset var fyldt med trehundrede og otteogtyve kartofler.,0
6300,Der er ethundrede og niogtreds ethundrede og syvogtyve ringe.,1
6301,Det koster firehundrede og toogfyrre syvhundrede og syvogfyrre dollars.,1
6302,De tager nihundrede og otte treogtyve hobbyer til Isengard.,1
6303,Der er firehundrede og atten bøger på biblioteket.,0
6304,Smeagol gør ethundrede og treogtreds ethundrede og enogfirs fluer ondt.,1
6305,Der var syvhundrede og fire katte i huset.,0
6306,De tager firehundrede og firs femhundrede og syv hobbyer til Isengard.,1
6307,Han kunne spise ottehundrede og treogtyve appelsiner.,0
6308,Der er firehundrede og halvfjerds bøger på biblioteket.,0
6309,Der var sekshundrede og elleve syvhundrede og niogtyve katte i huset.,1
6310,Legolas kastede syvhundrede og syvogfyrre ethundrede og seks dværge.,1
6311,Det koster syvhundrede og femten dollars.,0
6312,Legolas kastede otte dværge.,0
6313,Smeagol gør femhundrede og seksogfyrre nihundrede og tolv fluer ondt.,1
6314,De tager firehundrede og treoghalvtreds hobbyer til Isengard.,0
6315,De tager tohundrede og niogfirs hobbyer til Isengard.,0
6316,De tager ni trehundrede og enoghalvfjerds hobbyer til Isengard.,1
6317,De tager trehundrede og seksogtyve hobbyer til Isengard.,0
6318,Det koster ethundrede og tyve femhundrede og treds dollars.,1
6319,Smeagol gør firehundrede og fireoghalvfjerds fluer ondt.,0
6320,Drengen har tohundrede og nioghalvtreds mønter.,0
6321,Drengen har nihundrede og nioghalvtreds sekshundrede og treogtreds mønter.,1
6322,Der var tohundrede og to æbler på bordet.,0
6323,Der er firehundrede og seksogtredive bøger på biblioteket.,0
6324,Smeagol gør seksoghalvfjerds fluer ondt.,0
6325,De tager tohundrede og otteogtreds firehundrede og otteogfirs hobbyer til Isengard.,1
6326,Han kunne spise trehundrede og toogtyve appelsiner.,0
6327,Smeagol gør nihundrede og treogfyrre fluer ondt.,0
6328,Der er sekshundrede og seksten ringe.,0
6329,Værelset var fyldt med syvhundrede og fem ottehundrede og femten kartofler.,1
6330,De tager trehundrede og femogfyrre hobbyer til Isengard.,0
6331,Det koster syvhundrede og toogfirs femhundrede og fireoghalvfjerds dollars.,1
6332,Værelset var fyldt med tohundrede og seksogfirs tohundrede og niogtredive kartofler.,1
6333,Værelset var fyldt med syvhundrede og niogfyrre kartofler.,0
6334,De tager femhundrede og femogtyve niogtyve hobbyer til Isengard.,1
6335,Smeagol gør tohundrede og niogfirs ottehundrede og tredive fluer ondt.,1
6336,Legolas kastede syvhundrede og tooghalvfems syvhundrede og nioghalvfems dværge.,1
6337,Der er firehundrede og femten ringe.,0
6338,Der er trehundrede og niogtreds trehundrede og fireogfyrre bøger på biblioteket.,1
6339,Der var femogtyve ethundrede og enogfyrre æbler på bordet.,1
6340,Der var tohundrede og nitten katte i huset.,0
6341,Smeagol gør firehundrede og halvtreds tohundrede og tooghalvfems fluer ondt.,1
6342,Smeagol gør nihundrede og halvfems tohundrede og syv fluer ondt.,1
6343,Der er trehundrede og niogfirs bøger på biblioteket.,0
6344,Han kunne spise sekshundrede appelsiner.,0
