,sents,labels
3641,There were seven hundred and eighty eight three hundred and sixty nine apples on the table,1
3642,Legolas threw two hundred and thirteen dwarves,0
3643,He could eat nine hundred and eighteen four hundred and ninety eight oranges,1
3644,He could eat ninety two oranges,0
3645,Legolas threw one hundred and thirty one dwarves,0
3646,The room was filled with four hundred and fifty seven three hundred and twenty two potatoes,1
3647,He could eat eight hundred and fifty seven oranges,0
3648,There were seven hundred and four one hundred and sixty one cats in the house,1
3649,Smeagol hurts eight hundred and seventeen three hundred and thirty flies,1
3650,The room was filled with four hundred and two eight hundred and sixty nine potatoes,1
3651,Smeagol hurts one hundred and ninety eight four hundred and ninety two flies,1
3652,There are twenty two four hundred and seventy four rings,1
3653,It costs three hundred and sixty four dollars,0
3654,There were three hundred and ninety seven two hundred and twelve cats in the house,1
3655,It costs six hundred and ninety three three hundred and ninety three dollars,1
3656,There are two hundred and twelve books in the library,0
3657,There are five hundred and forty two three hundred and two rings,1
3658,There are four hundred and eighty five nine hundred and forty eight books in the library,1
3659,The boy has one hundred and eighty one nine hundred coins,1
3660,They take five hundred and fifty six seven hundred and eighty seven hobbits to Isengard,1
3661,They take seventeen hobbits to Isengard,0
3662,They take twenty one seven hundred and sixty three hobbits to Isengard,1
3663,There are six hundred and seventy nine five hundred and eight books in the library,1
3664,There were four hundred and four cats in the house,0
3665,They take eight hundred and thirty six five hundred and twenty hobbits to Isengard,1
3666,They take six hundred and ninety seven hobbits to Isengard,0
3667,They take one hundred and eighty four hobbits to Isengard,0
3668,They take thirty seven thirty three hobbits to Isengard,1
3669,They take two hundred and sixty five hobbits to Isengard,0
3670,Smeagol hurts six hundred and two four hundred and forty flies,1
3671,They take four hundred and fifty two hobbits to Isengard,0
3672,Legolas threw one hundred and twenty three dwarves,0
3673,The boy has eight hundred and eighty five four hundred and eighty four coins,1
3674,He could eat eighteen oranges,0
3675,There were one hundred and thirty one apples on the table,0
3676,Legolas threw nine hundred and forty four six hundred and fifty two dwarves,1
3677,There are seventy three fifty five books in the library,1
3678,Legolas threw five hundred and thirty three dwarves,0
3679,It costs four hundred and forty six seven hundred and thirty one dollars,1
3680,He could eat four hundred and fourteen five hundred and fifty oranges,1
3681,The room was filled with seven hundred and fifty four potatoes,0
3682,Legolas threw one hundred and ninety four six hundred and seventeen dwarves,1
3683,The room was filled with one hundred and thirty two three hundred and two potatoes,1
3684,They take nine hundred and eighty four three hundred and one hobbits to Isengard,1
3685,The boy has six hundred and seventy seven coins,0
3686,He could eat three hundred and thirty seven oranges,0
3687,There are five hundred and seventy six rings,0
3688,They take one hundred and ninety two hundred and fifty three hobbits to Isengard,1
3689,There were nine thirty six cats in the house,1
3690,Legolas threw seven hundred and sixty nine dwarves,0
3691,There were six hundred and twenty seven five hundred and twenty nine cats in the house,1
3692,Legolas threw eight hundred and sixty six one hundred and forty dwarves,1
3693,It costs seven hundred and fifty seven two dollars,1
3694,Legolas threw two hundred and twenty nine dwarves,0
3695,It costs five hundred and ninety nine dollars,0
3696,The boy has nine hundred and twenty five two hundred and forty nine coins,1
3697,They take four hundred and fifty nine hobbits to Isengard,0
3698,It costs one hundred and sixteen three hundred and thirteen dollars,1
3699,They take one hundred and six eight hundred and ninety one hobbits to Isengard,1
3700,Legolas threw two hundred and fifty three hundred and fifty four dwarves,1
3701,Smeagol hurts one hundred and ninety four seven hundred and forty six flies,1
3702,They take five hundred and seventy five hobbits to Isengard,0
3703,There are eight hundred and eighty eight seven hundred and twenty nine rings,1
3704,Legolas threw six hundred and fifty five three hundred and eighty one dwarves,1
3705,There are seven hundred and twenty nine books in the library,0
3706,They take forty one hobbits to Isengard,0
3707,The boy has seven hundred and eighty one seven hundred and forty eight coins,1
3708,The boy has three hundred and six coins,0
3709,They take two hundred and forty nine hobbits to Isengard,0
3710,Smeagol hurts one hundred and three flies,0
3711,The boy has two hundred and eighty one nine hundred and ninety six coins,1
3712,They take eight hundred and forty four eight hundred and seventy seven hobbits to Isengard,1
3713,There are two hundred and sixty five books in the library,0
3714,Smeagol hurts thirty two flies,0
3715,They take six hundred and fifty three forty seven hobbits to Isengard,1
3716,There are six hundred and seven rings,0
3717,It costs eight hundred and thirty two seven hundred and twenty one dollars,1
3718,Smeagol hurts four hundred and fifty two hundred and twenty flies,1
3719,There are one hundred and ninety seven four hundred and nineteen rings,1
3720,Legolas threw five hundred and twenty one dwarves,0
3721,He could eat thirty five oranges,0
3722,He could eat two hundred and sixteen eight hundred and eighty nine oranges,1
3723,There were four hundred and eighty three cats in the house,0
3724,There were twenty three four hundred and one apples on the table,1
3725,Smeagol hurts four hundred and fifty eight flies,0
3726,Legolas threw two hundred and fifty six five hundred and eighty two dwarves,1
3727,The room was filled with four hundred and seventy seven six hundred and forty seven potatoes,1
3728,There are four hundred and thirteen books in the library,0
3729,They take three hundred and eighty one two hundred and fourteen hobbits to Isengard,1
3730,He could eat twenty one seven hundred and thirty oranges,1
3731,Legolas threw two hundred and three dwarves,0
3732,It costs nine hundred and ninety five one hundred and ninety two dollars,1
3733,It costs four hundred and three three hundred and twenty nine dollars,1
3734,They take two hundred and twelve hobbits to Isengard,0
3735,There are four hundred and twenty two sixty one books in the library,1
3736,The room was filled with eight hundred and sixty six potatoes,0
3737,He could eat five hundred and forty six five hundred and ninety eight oranges,1
3738,The boy has eight hundred and sixty six coins,0
3739,The room was filled with five hundred and ninety six four hundred and ninety two potatoes,1
3740,The room was filled with five hundred and ninety eight potatoes,0
3741,Legolas threw fifty five one hundred and five dwarves,1
3742,The room was filled with seven hundred and eighty two two hundred and ninety six potatoes,1
3743,There are seven hundred and fifty nine rings,0
3744,He could eat nine hundred and fifty five eight hundred and forty two oranges,1
3745,They take seven hundred and sixty four hobbits to Isengard,0
3746,They take seventeen two hundred and forty six hobbits to Isengard,1
3747,Smeagol hurts three hundred and thirty four flies,0
3748,Legolas threw eighteen dwarves,0
3749,The boy has two hundred and seventy one seven hundred and fifty two coins,1
3750,Smeagol hurts six hundred and seventy two five hundred and thirty one flies,1
3751,It costs six hundred and ninety eight dollars,0
3752,There are six hundred and ten one hundred and forty five books in the library,1
3753,The boy has ninety six coins,0
3754,The boy has seven hundred and twenty four five hundred and sixty six coins,1
3755,They take one hundred and forty nine hobbits to Isengard,0
3756,He could eat seven hundred and thirty four three hundred and twelve oranges,1
3757,They take six hundred and thirty eight hobbits to Isengard,0
3758,There are two hundred and seventy eight forty three rings,1
3759,The room was filled with five hundred and forty nine potatoes,0
3760,There were seven hundred and eighty three hundred and ninety seven cats in the house,1
3761,Legolas threw seven hundred and sixteen dwarves,0
3762,He could eat one hundred and fourteen twenty six oranges,1
3763,Smeagol hurts one hundred and twenty nine hundred and twenty flies,1
3764,He could eat two hundred and seventy four three hundred and ninety nine oranges,1
3765,Smeagol hurts five hundred and eighty six flies,0
3766,There were one hundred and thirty six nine cats in the house,1
3767,Legolas threw nine hundred and ninety one seven hundred and sixty dwarves,1
3768,The boy has three hundred and eighteen coins,0
3769,It costs eight hundred and sixty two dollars,0
3770,They take seven hundred and thirty two hobbits to Isengard,0
3771,He could eat three hundred and sixty three six hundred and twenty six oranges,1
3772,The room was filled with six hundred and forty potatoes,0
3773,Smeagol hurts seven hundred and fifty eight one hundred and twelve flies,1
3774,There are twenty five rings,0
3775,He could eat eight hundred and eighty six oranges,0
3776,He could eat forty five one hundred and forty two oranges,1
3777,The boy has eight hundred and eleven six hundred and ninety five coins,1
3778,There were ninety seven apples on the table,0
3779,There are three hundred and fifty five two hundred and twenty six rings,1
3780,The boy has two hundred and seventy coins,0
3781,They take nine hundred and forty seven hundred and twelve hobbits to Isengard,1
3782,He could eat five hundred and seventy five five hundred and nine oranges,1
3783,Smeagol hurts three hundred and twelve flies,0
3784,There were seven hundred and seventy two hundred and seventy nine apples on the table,1
3785,There are nine hundred and fifteen five hundred and ninety nine rings,1
3786,He could eat twelve oranges,0
3787,They take seven hundred and nine seven hundred and fifty hobbits to Isengard,1
3788,There are two hundred and eight eight hundred and eighty eight rings,1
3789,There are two hundred and ninety rings,0
3790,They take three hundred and thirteen four hundred and ninety two hobbits to Isengard,1
3791,It costs nine hundred and seventy nine dollars,0
3792,There were five hundred and fifteen three hundred and two cats in the house,1
3793,There are three hundred and ninety four books in the library,0
3794,Smeagol hurts seven hundred and sixty three five hundred and seventy flies,1
3795,Smeagol hurts eight hundred and forty four flies,0
3796,There were eight hundred and ninety apples on the table,0
3797,There are ten books in the library,0
3798,Legolas threw eighty one nine hundred and five dwarves,1
3799,The room was filled with three hundred and fifty potatoes,0
3800,There are three hundred and three books in the library,0
3801,Legolas threw eight hundred and sixty five eleven dwarves,1
3802,It costs nine hundred and fifty eight nine hundred and sixty four dollars,1
3803,Smeagol hurts nine hundred and fourteen flies,0
3804,It costs eight hundred and fifteen eight hundred and five dollars,1
3805,There were nine hundred and seven cats in the house,0
3806,He could eat three hundred and thirty one five hundred and thirty two oranges,1
3807,The boy has eight hundred and forty seven coins,0
3808,They take two hundred and fifty four hundred and twelve hobbits to Isengard,1
3809,Legolas threw six seven hundred and seventy four dwarves,1
3810,It costs two hundred and twenty seven six hundred and eighty one dollars,1
3811,There were four hundred and nine cats in the house,0
3812,The room was filled with six hundred and thirty nine thirty three potatoes,1
3813,The boy has seven hundred and twelve coins,0
3814,There are three hundred and ninety four one hundred and ninety two books in the library,1
3815,There are four hundred and sixty six rings,0
3816,He could eat eight hundred and four six hundred and eleven oranges,1
3817,There were eighty two two hundred and ninety six cats in the house,1
3818,Legolas threw four hundred and two dwarves,0
3819,There were seven hundred and eleven eight hundred and fifty one apples on the table,1
3820,Legolas threw nine hundred and eighty eight dwarves,0
3821,There were four hundred and twelve cats in the house,0
3822,There were five hundred and sixty three apples on the table,0
3823,He could eat five hundred and ninety seven eight hundred and ninety one oranges,1
3824,Smeagol hurts six hundred and seventy three flies,0
3825,There were eight hundred and seventeen cats in the house,0
3826,The room was filled with forty six three hundred and fifty seven potatoes,1
3827,The room was filled with five hundred and forty eight seven hundred and ninety eight potatoes,1
3828,Legolas threw five hundred and eighty four nine hundred and fifty three dwarves,1
3829,It costs seven hundred and seventy seven dollars,0
3830,They take three hundred and fifty one eight hundred and forty five hobbits to Isengard,1
3831,There were two hundred and nine one hundred and ninety two apples on the table,1
3832,They take three hundred and eighty six hobbits to Isengard,0
3833,There are four hundred and thirty two rings,0
3834,He could eat forty one hundred and two oranges,1
3835,There were eight hundred and thirty eight nine hundred and seventy five apples on the table,1
3836,Legolas threw eight hundred and forty eight seven hundred and ninety four dwarves,1
3837,Smeagol hurts three hundred and nineteen five hundred and twenty eight flies,1
3838,There were three hundred and sixty six cats in the house,0
3839,The room was filled with seven hundred and forty one potatoes,0
3840,Smeagol hurts six hundred and one flies,0
3841,There are five hundred and eighty rings,0
3842,He could eat two hundred and ninety one five hundred and seventy four oranges,1
3843,Legolas threw eight hundred and sixty nine one hundred and ten dwarves,1
3844,There are eight hundred and fifty nine five hundred and sixty four books in the library,1
3845,There are thirty five two hundred and ninety five books in the library,1
3846,There are seven hundred and sixty nine eight hundred and seventy six rings,1
3847,Smeagol hurts one hundred and twenty nine flies,0
3848,Smeagol hurts seven hundred and sixty nine eight hundred and sixty three flies,1
3849,There were one hundred and eighty two nine hundred and thirty four apples on the table,1
3850,There are eight hundred and ninety six books in the library,0
3851,Legolas threw six hundred and sixty two eight hundred and forty eight dwarves,1
3852,Legolas threw four hundred and twenty dwarves,0
3853,He could eat eight hundred and seventy three eight hundred and ninety oranges,1
3854,Legolas threw eight hundred and thirty six six hundred and three dwarves,1
3855,Smeagol hurts six hundred and thirty five two hundred and fifty five flies,1
3856,Legolas threw four hundred and twenty six nine hundred and five dwarves,1
3857,There are four hundred and twenty one seven hundred and sixty four rings,1
3858,There are four hundred and four rings,0
3859,It costs nine hundred and seventy three five hundred and eighty six dollars,1
3860,He could eat eight hundred and ninety oranges,0
3861,The boy has one hundred and eighteen coins,0
3862,The boy has six hundred and thirty five coins,0
3863,Legolas threw nine hundred and sixty six dwarves,0
3864,Smeagol hurts one hundred and eighty four flies,0
3865,It costs four hundred and forty one dollars,0
3866,The room was filled with four hundred and sixty one six hundred and sixty nine potatoes,1
3867,There were five hundred and fifty three cats in the house,0
3868,He could eat six hundred and eighteen eight hundred and sixty oranges,1
3869,Legolas threw nine hundred and twenty seven dwarves,0
3870,They take one hundred and eighty eight hundred and thirty two hobbits to Isengard,1
3871,The boy has two hundred and seventy seven coins,0
3872,Legolas threw sixty eighty dwarves,1
3873,He could eat seven hundred and ninety seven oranges,0
3874,They take two hundred and fifty three hobbits to Isengard,0
3875,There are eight hundred and forty four twenty one rings,1
3876,It costs sixty two eight hundred and sixty six dollars,1
3877,Smeagol hurts seven hundred and fifty six flies,0
3878,It costs three hundred and thirty nine dollars,0
3879,Legolas threw one hundred and eighty nine dwarves,0
3880,They take seven hundred and twenty seven hobbits to Isengard,0
3881,The boy has eight hundred and fifty four coins,0
3882,There are five hundred and seven eight hundred and seventy three books in the library,1
3883,There were eight hundred and seventy six four hundred and ninety six apples on the table,1
3884,It costs six hundred and thirty six dollars,0
3885,The boy has six hundred and eighty three three hundred and seventy four coins,1
3886,Smeagol hurts eight hundred and eighty four flies,0
3887,There were six hundred and seventy five cats in the house,0
3888,There are one hundred and thirty seven books in the library,0
3889,It costs six hundred and sixty eight four hundred and fifty four dollars,1
3890,The boy has nine hundred and eighty six seven hundred and thirty four coins,1
3891,They take two hundred and seventy seven hobbits to Isengard,0
3892,It costs six hundred and eighty eight two hundred and forty four dollars,1
3893,There are six hundred and twenty one hundred and ninety four books in the library,1
3894,There were five hundred and twenty four cats in the house,0
3895,Legolas threw five hundred and two one hundred and ninety one dwarves,1
3896,Legolas threw one hundred and ninety five three hundred and eighty five dwarves,1
3897,The room was filled with twenty four two hundred and fifty three potatoes,1
3898,There are four hundred and fifty one sixty nine rings,1
3899,He could eat two hundred and ninety six one hundred and thirty one oranges,1
3900,There are two hundred and fifty six books in the library,0
3901,The boy has two hundred and eighty four three hundred and fifty nine coins,1
3902,He could eat four hundred and one oranges,0
3903,There were one hundred and fifty one six hundred and ninety cats in the house,1
3904,The boy has eight hundred and ninety two nine hundred and ninety five coins,1
3905,The boy has eighty six coins,0
3906,There are one hundred and ninety six nine hundred and twenty one rings,1
3907,The boy has seven hundred and seventy seven coins,0
3908,There are sixty one eight hundred and twenty five rings,1
3909,The boy has four hundred and sixty one coins,0
3910,He could eat four hundred and fifty nine oranges,0
3911,They take three hundred and twenty five hobbits to Isengard,0
3912,They take five hundred and six hobbits to Isengard,0
3913,The room was filled with ninety eight eight hundred and twenty three potatoes,1
3914,They take seven hundred and forty six hobbits to Isengard,0
3915,The room was filled with nine hundred and fifty eight six hundred and seventy three potatoes,1
3916,Smeagol hurts fifty flies,0
3917,There were one hundred and eighty five five hundred and thirty apples on the table,1
3918,The boy has one hundred and twenty two seven hundred and ninety two coins,1
3919,There were eight hundred and forty nine three hundred and ninety five cats in the house,1
3920,There were eight hundred and forty eight nine hundred and forty eight apples on the table,1
3921,They take one hundred and thirty nine hobbits to Isengard,0
3922,The room was filled with six hundred and fifty two three hundred and ninety one potatoes,1
3923,There are one hundred and eighty nine rings,0
3924,There were nine hundred and nine cats in the house,0
3925,They take two hundred and seventy two three hundred and seventy two hobbits to Isengard,1
3926,The boy has seven hundred and sixty eight eight coins,1
3927,They take one hundred and thirty one hobbits to Isengard,0
3928,There are five hundred and seventy nine eight hundred and sixty eight rings,1
3929,Legolas threw seven hundred and seventy four dwarves,0
3930,There are four hundred and forty six rings,0
3931,It costs eight hundred and five five hundred and twenty five dollars,1
3932,There were three hundred and sixty seven five hundred and eighty nine cats in the house,1
3933,It costs four hundred and eighty six two hundred and fifty nine dollars,1
3934,There are seven hundred and thirty three eight hundred and seventy three rings,1
3935,There were one hundred and sixty cats in the house,0
3936,Smeagol hurts seven hundred and sixty eight flies,0
3937,The boy has five hundred and ninety eight six hundred and eighteen coins,1
3938,There are five hundred and eighty books in the library,0
3939,There are seven hundred and thirty books in the library,0
3940,The boy has nine hundred and seventy three coins,0
3941,There were eight hundred and sixty eight nine hundred and seven apples on the table,1
3942,He could eat five hundred oranges,0
3943,The boy has four hundred and sixty two seven hundred and fifty coins,1
3944,Smeagol hurts two hundred and fifty four flies,0
3945,Legolas threw one hundred and seventeen dwarves,0
3946,He could eat seven hundred and thirty seven one hundred and sixty three oranges,1
3947,Smeagol hurts three hundred and eighty three flies,0
3948,Smeagol hurts three hundred and twenty six flies,0
3949,There were four hundred and ten five hundred and eighteen cats in the house,1
3950,They take two hundred and thirteen two hundred and sixteen hobbits to Isengard,1
3951,The boy has nine hundred and eighty five coins,0
3952,There are one hundred and twenty eight four hundred and eighty nine rings,1
3953,The boy has four hundred and ninety six three hundred and ninety nine coins,1
3954,The room was filled with four hundred and twenty five six hundred and forty nine potatoes,1
3955,They take four hundred and sixty six hobbits to Isengard,0
3956,There were three hundred and fifteen apples on the table,0
3957,The room was filled with nine hundred and thirty seven potatoes,0
3958,It costs eight hundred and ninety seven hundred and seventy five dollars,1
3959,They take three hundred and thirty two one hundred and forty five hobbits to Isengard,1
3960,The boy has four hundred and thirty eight coins,0
3961,There are six hundred and thirty six books in the library,0
3962,He could eat two hundred and eighty three hundred and eighty one oranges,1
3963,There were five hundred and seventeen apples on the table,0
3964,There were seven hundred and thirty nine hundred and forty five cats in the house,1
3965,There are nine hundred and eighty five five hundred and sixty rings,1
3966,There are two hundred and twenty six six hundred and ninety four rings,1
3967,They take two hundred and twenty one four hundred and ninety five hobbits to Isengard,1
3968,They take three hundred hobbits to Isengard,0
3969,Smeagol hurts seven hundred and seventy four two hundred and fifty one flies,1
3970,He could eat eight hundred and fifty four nine hundred and nine oranges,1
3971,The boy has four hundred and ninety six fifty five coins,1
3972,There are one hundred and sixty three books in the library,0
3973,There are three hundred and thirty five books in the library,0
3974,They take nine hundred and twenty nine hobbits to Isengard,0
3975,There are one hundred and eighty two books in the library,0
3976,There were two hundred and three nine hundred and eighteen cats in the house,1
3977,There were five hundred and fifty apples on the table,0
3978,Smeagol hurts nine hundred and seventeen flies,0
3979,He could eat forty eight oranges,0
3980,The boy has three hundred and eighty nine four hundred and one coins,1
3981,There were nine hundred and forty five apples on the table,0
3982,There are five hundred and seventy four seven hundred and eighty two books in the library,1
3983,The room was filled with one hundred and sixty four one hundred and eighty nine potatoes,1
3984,Smeagol hurts three hundred and fifty eight five hundred and twelve flies,1
3985,Smeagol hurts nine hundred and fifty nine flies,0
3986,There were three hundred and eighty two apples on the table,0
3987,Smeagol hurts six hundred and fifty six flies,0
3988,There were nine hundred and forty three cats in the house,0
3989,They take four hundred and eighty four hobbits to Isengard,0
3990,There are twelve books in the library,0
3991,There are eight hundred and thirty six four hundred and eighty six books in the library,1
3992,The room was filled with one hundred potatoes,0
3993,It costs one hundred and sixty nine dollars,0
3994,The boy has eight hundred and seventy seven one hundred and fifty three coins,1
3995,It costs six hundred and eighty seven eight hundred and fourteen dollars,1
3996,The room was filled with four hundred and seventy four potatoes,0
3997,It costs seven hundred and seventy eight dollars,0
3998,The room was filled with nine hundred and eighteen potatoes,0
3999,There are eight hundred and sixty eight eight hundred and thirty eight rings,1
4000,The room was filled with seven hundred and one four hundred and sixty six potatoes,1
4001,The boy has two hundred and sixty six two hundred and nine coins,1
4002,There were eight hundred and seventy eight two hundred and eighty apples on the table,1
4003,There are eight hundred and ninety eight two hundred and fifty four rings,1
4004,There were one hundred and thirty apples on the table,0
4005,There were nine hundred and eighteen apples on the table,0
4006,There were four hundred and ninety seven cats in the house,0
4007,There are two hundred and twelve five hundred and sixteen books in the library,1
4008,He could eat six hundred and eleven three hundred and twenty four oranges,1
4009,Legolas threw seven hundred and seventy nine dwarves,0
4010,They take one hundred and seventy nine hobbits to Isengard,0
4011,There are five hundred and thirty one two hundred and sixty eight books in the library,1
4012,The room was filled with three hundred and seventy two potatoes,0
4013,The room was filled with eight hundred and seventy three nine hundred and ninety three potatoes,1
4014,It costs two hundred and eighty six four hundred and sixteen dollars,1
4015,Smeagol hurts six hundred and twenty seven four hundred and ninety nine flies,1
4016,Legolas threw five hundred and seventeen dwarves,0
4017,He could eat nine hundred and ninety five four hundred and nine oranges,1
4018,It costs six hundred and ninety dollars,0
4019,He could eat two hundred and five four hundred and sixty oranges,1
4020,There are five hundred and eighty two two hundred and thirty six rings,1
4021,There are three hundred and eleven twenty seven rings,1
4022,There are one hundred and seventy two books in the library,0
4023,They take eight hundred and eighty four eight hundred and nine hobbits to Isengard,1
4024,There were seven hundred and seventy one cats in the house,0
4025,He could eat seven hundred and eighty three nine hundred and four oranges,1
4026,Smeagol hurts one hundred and ninety two flies,0
4027,There are seven hundred and eighty six books in the library,0
4028,It costs nineteen dollars,0
4029,There were four hundred and fifty one apples on the table,0
4030,There were eight hundred and four cats in the house,0
4031,There are nine hundred and ninety five books in the library,0
4032,They take two hundred and sixty five hobbits to Isengard,0
4033,He could eat two hundred and eighty three oranges,0
4034,Legolas threw four hundred and thirty three nine hundred and forty seven dwarves,1
4035,The boy has three hundred and sixty three six hundred and fifty seven coins,1
4036,The boy has five hundred and sixty six six hundred and thirty eight coins,1
4037,There are seven hundred and fourteen eighty nine books in the library,1
4038,There were five hundred and nine cats in the house,0
4039,The room was filled with eight hundred and sixty eight potatoes,0
4040,There are three hundred and two rings,0
4041,There are three hundred and fifty one rings,0
4042,The boy has five hundred and twelve nine hundred and forty one coins,1
4043,Smeagol hurts two hundred and thirty two four flies,1
4044,There are nine hundred and sixty five five hundred and fourteen rings,1
4045,The room was filled with nine hundred and fifty three hundred and forty two potatoes,1
4046,Smeagol hurts two hundred and ninety nine nine hundred and eighty two flies,1
4047,The boy has nine hundred and forty nine one hundred and seventy three coins,1
4048,There are nine hundred and eighty one books in the library,0
4049,It costs forty two dollars,0
4050,There are twenty two five hundred and thirty six rings,1
4051,The boy has two hundred and fifty nine coins,0
4052,They take six hundred and thirty one hobbits to Isengard,0
4053,The boy has three hundred and eleven eight hundred and sixty five coins,1
4054,Smeagol hurts thirty five nine hundred and forty seven flies,1
4055,There are ninety three hundred and sixty five books in the library,1
4056,There were four hundred and seventy nine apples on the table,0
4057,There are eight hundred and fifty six books in the library,0
4058,They take two hundred and seventy seven hobbits to Isengard,0
4059,There are eight hundred and four six hundred and seventy three books in the library,1
4060,They take three hundred and sixty nine three hundred and forty hobbits to Isengard,1
4061,There were ninety one cats in the house,0
4062,He could eat five hundred and five five hundred and nineteen oranges,1
4063,Legolas threw one hundred and forty three three hundred and ninety eight dwarves,1
4064,There were three hundred and forty nine one hundred and seventy one apples on the table,1
4065,There are one hundred and ninety five rings,0
4066,Legolas threw one hundred and fifty three dwarves,0
4067,There were one hundred and ninety six apples on the table,0
4068,Smeagol hurts three hundred and sixty six seven hundred and fifty four flies,1
4069,It costs three hundred and fifty eight three hundred and twenty six dollars,1
4070,There are eight hundred and sixty five forty four rings,1
4071,Smeagol hurts nine hundred and thirty four three hundred and twenty three flies,1
4072,There were eight hundred cats in the house,0
4073,There are seven hundred and seventeen nine hundred and ninety eight books in the library,1
4074,He could eat six hundred and thirty five oranges,0
4075,Smeagol hurts one hundred and eighty three flies,0
4076,Smeagol hurts eight hundred and eight flies,0
4077,There were three hundred and seventy eight cats in the house,0
4078,Legolas threw eight hundred and fifty dwarves,0
4079,There are two hundred and thirty six rings,0
4080,Legolas threw forty three one hundred and eighty four dwarves,1
4081,It costs one hundred and forty five dollars,0
4082,It costs eight hundred and seventy seven dollars,0
4083,There are four hundred and fifty rings,0
4084,The boy has three hundred and thirty five coins,0
4085,There were five hundred and five apples on the table,0
4086,Smeagol hurts three hundred and eighty eight four hundred and sixty one flies,1
4087,There were nine hundred and fifty six cats in the house,0
4088,Smeagol hurts three hundred and twenty six six flies,1
4089,There are four hundred and sixty four eight hundred and fifty nine rings,1
4090,There were one hundred cats in the house,0
4091,It costs five hundred and five dollars,0
4092,Smeagol hurts four hundred and eighty two three hundred and ninety nine flies,1
4093,He could eat eighty eight one hundred and three oranges,1
4094,They take seven hundred and twenty four hobbits to Isengard,0
4095,He could eat two hundred and sixty one seven oranges,1
4096,Smeagol hurts five hundred and sixty one nine hundred and seventy seven flies,1
4097,The room was filled with eight hundred and seventy two one hundred and thirty three potatoes,1
4098,The room was filled with eight hundred and seventy eight potatoes,0
4099,Legolas threw six hundred and twenty two dwarves,0
4100,He could eat two hundred and eighty one nine hundred and fifty four oranges,1
4101,There are nine hundred and eighty seven books in the library,0
4102,There are eight hundred and forty two six hundred and sixty seven books in the library,1
4103,Legolas threw five hundred and thirty two dwarves,0
4104,There were eight hundred and ten apples on the table,0
4105,There are seven hundred and twenty seven hundred and seventy two rings,1
4106,Smeagol hurts three hundred and thirty three nine hundred and forty six flies,1
4107,There were nine hundred and seventeen five hundred and ninety one apples on the table,1
4108,There are nine hundred and eighty five two hundred and sixty five books in the library,1
4109,There were six hundred and sixty six three hundred and sixty five apples on the table,1
4110,The boy has seven hundred and fifty three coins,0
4111,The boy has six hundred and eighteen nine hundred and seventy four coins,1
4112,Smeagol hurts nine hundred and thirty eight flies,0
4113,There are five hundred and six one hundred and seventy one rings,1
4114,There are two hundred and ninety seven books in the library,0
4115,Smeagol hurts four hundred and fifty six flies,0
4116,The room was filled with six hundred and forty nine six hundred and thirteen potatoes,1
4117,The boy has four coins,0
4118,Smeagol hurts six hundred and seventy eight flies,0
4119,It costs five hundred and seventy two seventy three dollars,1
4120,He could eat eight hundred and eighty nine oranges,0
4121,Smeagol hurts eighty eight five hundred and thirty one flies,1
4122,Legolas threw five hundred and forty three one hundred and fifty two dwarves,1
4123,They take three hundred and forty three nine hundred and ninety eight hobbits to Isengard,1
4124,It costs five hundred and fifty two dollars,0
4125,The room was filled with forty eight potatoes,0
4126,There are two hundred and fifty seven rings,0
4127,Legolas threw nine hundred and twenty nine eight hundred and fourteen dwarves,1
4128,He could eat eight hundred and forty eight five hundred and twenty two oranges,1
4129,The room was filled with two hundred and fifty five two hundred and eighty three potatoes,1
4130,There were fifty one apples on the table,0
4131,They take five hundred and eighty four hobbits to Isengard,0
4132,There were three hundred and twelve seven hundred and forty four cats in the house,1
4133,The boy has one hundred and fifty three one hundred and ninety five coins,1
4134,Legolas threw seven hundred and nineteen nine hundred and ten dwarves,1
4135,The boy has two hundred and fifty four coins,0
4136,The boy has fifty eight one hundred and thirty nine coins,1
4137,It costs one hundred and seventy five nine hundred and seventy dollars,1
4138,The boy has four hundred and sixty six coins,0
4139,They take eight hundred and forty nine four hundred and forty five hobbits to Isengard,1
4140,There are three hundred and thirty five rings,0
4141,They take eight hundred and sixteen three hundred and ninety hobbits to Isengard,1
4142,Legolas threw fifty dwarves,0
4143,The boy has sixty coins,0
4144,There are nine hundred and six eleven rings,1
4145,Legolas threw fifty four dwarves,0
4146,The room was filled with three hundred and fifty two four hundred and eighty three potatoes,1
4147,There were one hundred and sixty three apples on the table,0
4148,There are six hundred and sixty two books in the library,0
4149,There are eight hundred and twenty one ninety four rings,1
4150,There were one hundred and thirty one apples on the table,0
4151,He could eat five hundred and eleven four hundred and eighty oranges,1
4152,There were ten apples on the table,0
4153,The boy has three hundred and thirty sixty three coins,1
4154,There are three hundred and ninety eight books in the library,0
4155,Smeagol hurts six hundred and thirty seven two hundred and eighty four flies,1
4156,The boy has three hundred and six six hundred and seventy coins,1
4157,They take five hundred and seventeen hobbits to Isengard,0
4158,It costs seven hundred and sixty three eight hundred and ninety eight dollars,1
4159,There were six hundred and sixty three cats in the house,0
4160,He could eat five hundred and one oranges,0
4161,There were eight hundred and twenty nine apples on the table,0
4162,There are four hundred and five rings,0
4163,They take nine hundred and forty three hobbits to Isengard,0
4164,There are five hundred and twenty four rings,0
4165,Legolas threw three hundred and forty three hundred and two dwarves,1
