,sents,labels
3790,two hundred and twelve; five hundred and ninety six,1
3791,twenty six; five hundred and fifty,1
3792,seven hundred and forty six; eight hundred and fifty three,1
3793,eight hundred and four; four hundred and forty five,0
3794,four hundred and eighty; ninety nine,0
3795,five hundred and forty seven; eight hundred and eighty six,1
3796,four hundred and forty three; five hundred and eighteen,1
3797,five hundred and fifty six; five hundred and ninety four,1
3798,four hundred and fifty six; six hundred and fifty five,1
3799,six hundred; seven hundred and eleven,1
3800,three hundred and eighty six; one hundred and eighty six,0
3801,six hundred and sixty four; nine hundred and seventy five,1
3802,three hundred and two; two hundred and twenty one,0
3803,seven hundred and forty four; two hundred and forty one,0
3804,seven hundred and thirty nine; eight hundred and nine,1
3805,seven hundred and eight; five hundred and eighty six,0
3806,nine hundred and five; one hundred and fifty seven,0
3807,nine hundred and twenty two; twenty seven,0
3808,one hundred and ninety eight; two hundred and ninety nine,1
3809,one hundred and seventy seven; two hundred and sixty nine,1
3810,eight hundred and ninety three; four hundred and fifty nine,0
3811,twenty nine; one hundred and four,1
3812,nine hundred and two; one hundred and eighty one,0
3813,four hundred and eight; three hundred and ninety eight,0
3814,two hundred and forty nine; two hundred and fifty eight,1
3815,four hundred and seventy three; one hundred and twenty nine,0
3816,four hundred and seventy; two hundred and ninety six,0
3817,nine hundred and eighty nine; five hundred and fifty four,0
3818,three hundred and forty; three hundred and twenty one,0
3819,four hundred and thirty five; eight hundred and eight,1
3820,three hundred and eighty seven; eight hundred and ninety,1
3821,five hundred and two; five hundred and eighty,1
3822,three hundred and twenty four; four hundred and two,1
3823,ninety; three hundred and fifty nine,1
3824,eight hundred and seventy four; eight hundred and seventy five,1
3825,four hundred and forty six; five hundred and twenty,1
3826,eight hundred and eighty six; thirteen,0
3827,six hundred and eighty one; two hundred and eighteen,0
3828,two hundred and forty eight; four hundred and fifty,1
3829,two hundred and thirty six; one hundred and ten,0
3830,six hundred and eighty one; eight hundred and thirty one,1
3831,one hundred and ninety one; forty one,0
3832,nine hundred and seventy eight; one hundred and sixty nine,0
3833,four hundred and twenty two; three hundred and seventy one,0
3834,four hundred and twenty nine; seven hundred and fourteen,1
3835,four hundred and sixty five; thirty two,0
3836,thirteen; eight hundred and two,1
3837,two hundred and seventy; seven hundred and three,1
3838,one hundred and forty five; seven hundred and sixty three,1
3839,three hundred and ninety; four hundred and seventeen,1
3840,three hundred and seventy three; eight hundred and eighty eight,1
3841,eight hundred and eighty six; seven hundred and seventy four,0
3842,four hundred and eighty nine; four hundred and ninety,1
3843,four hundred and forty seven; eight hundred and eighty two,1
3844,seven hundred and eighty six; five hundred and seventy nine,0
3845,three hundred and fourteen; seven,0
3846,five hundred and seven; sixty one,0
3847,sixty nine; six hundred and fifty seven,1
3848,one hundred and sixty three; six hundred and forty eight,1
3849,thirty nine; five hundred and seventy five,1
3850,four hundred and twenty six; four hundred and twenty eight,1
3851,two hundred and ninety two; two hundred and forty four,0
3852,two hundred and eighty six; eight hundred and sixty eight,1
3853,nine hundred and six; eight hundred and twelve,0
3854,one hundred and fifty five; seven hundred and fifty two,1
3855,one hundred and three; five hundred and thirty,1
3856,three hundred and three; eight hundred and forty six,1
3857,sixty seven; six hundred and seventy,1
3858,eight hundred and seventy; five hundred and fifty nine,0
3859,three hundred and fifty three; four hundred and twenty two,1
3860,three hundred and twenty four; two hundred and eight,0
3861,eight hundred and eighty eight; two hundred and twenty eight,0
3862,ninety six; one hundred and eighty six,1
3863,five hundred and fifty nine; nine hundred and eleven,1
3864,six hundred and nineteen; four,0
3865,six hundred and eighty seven; five hundred and eighteen,0
3866,three hundred and thirty eight; ninety,0
3867,three hundred and fifty five; six hundred and eighty seven,1
3868,four hundred and fifty six; seven hundred and eighty seven,1
3869,eighty six; five hundred and sixty nine,1
3870,one hundred and fifty eight; four hundred and forty five,1
3871,nine hundred and forty five; eleven,0
3872,fifty nine; four hundred and thirty six,1
3873,seven hundred and twenty eight; forty four,0
3874,two hundred and eighty nine; eight hundred and forty seven,1
3875,five hundred and fifty; nine hundred and forty nine,1
3876,six hundred and twenty four; thirty five,0
3877,four hundred and seventy one; seven hundred and eighty four,1
3878,two hundred and eighty six; one hundred and four,0
3879,five hundred and fifty seven; eight hundred and four,1
3880,eight hundred and ninety four; three hundred and fifty one,0
3881,two hundred and eighty seven; three hundred and twenty one,1
3882,one hundred and ninety eight; six hundred and forty three,1
3883,three hundred and forty three; six hundred and seven,1
3884,two hundred and sixty six; one hundred and twenty five,0
3885,nine hundred and twenty two; one hundred and ninety three,0
3886,ninety; one hundred and sixty five,1
3887,six hundred and thirty five; fifty four,0
3888,five hundred and twenty nine; four hundred and twenty three,0
3889,one hundred and forty five; eight hundred and sixty two,1
3890,three hundred and five; six hundred and twenty six,1
3891,four hundred and seventy four; seven hundred and six,1
3892,nine hundred and fifty six; nine hundred and forty two,0
3893,one hundred and twenty eight; two hundred and ninety nine,1
3894,three hundred and seventy eight; three hundred and three,0
3895,seven hundred and forty four; five hundred and eighty four,0
3896,seven hundred and fifteen; seven hundred and eighty two,1
3897,one hundred and eleven; five hundred and eighteen,1
3898,six hundred and ninety three; five hundred and seventy one,0
3899,seven hundred and seventy two; four hundred and seventy five,0
3900,one hundred and thirty seven; three hundred and eight,1
3901,eight hundred and sixty eight; five hundred and thirty,0
3902,eight hundred and ninety two; one hundred and twenty seven,0
3903,nine hundred and eight; seven hundred and forty four,0
3904,ninety six; seventy two,0
3905,six hundred and twenty five; six hundred and twelve,0
3906,eight hundred and seventy five; three hundred and eighty seven,0
3907,one hundred and forty; one hundred and forty four,1
3908,two hundred and eighty two; eight hundred and eighty five,1
3909,five hundred and twenty two; one hundred and ninety nine,0
3910,five hundred and forty four; five hundred and twenty nine,0
3911,seven hundred and eighty one; three hundred and ninety nine,0
3912,four hundred and forty seven; two,0
3913,nine hundred and eighty; four hundred and fifteen,0
3914,eight hundred; seven hundred and twenty six,0
3915,five hundred and sixty seven; five hundred and eighty eight,1
3916,four hundred and sixteen; eight hundred and fifty five,1
3917,seven hundred and sixty two; two hundred and ninety nine,0
3918,nine hundred and fifty five; seven hundred and thirty six,0
3919,nine hundred and ninety nine; six hundred and nine,0
3920,six hundred and ninety seven; seven hundred and fifty two,1
3921,eight hundred and eighty three; two hundred and twenty six,0
3922,six hundred and sixty seven; six hundred and twenty six,0
3923,four hundred and sixty nine; five hundred and eighty eight,1
3924,four hundred and twenty two; six hundred and seven,1
3925,one hundred and eleven; two hundred and thirty two,1
3926,eight hundred and eighty seven; thirty,0
3927,nine hundred and fifty six; one hundred and fifty seven,0
3928,seven hundred and seventy two; eight hundred and sixty four,1
3929,one hundred and ninety eight; seven hundred and fourteen,1
3930,three hundred and sixty six; four hundred and fifty one,1
3931,seven hundred and fifty nine; eight hundred and fifty one,1
3932,three hundred and eighty five; two hundred and eleven,0
3933,eight hundred and thirty seven; four hundred and forty nine,0
3934,five hundred and forty five; eight hundred and ninety,1
3935,two hundred and fifty two; eight hundred and ninety eight,1
3936,three hundred and ninety seven; seven hundred and thirty,1
3937,five hundred and seventy eight; nine hundred and three,1
3938,eight hundred and two; one hundred and thirty two,0
3939,three hundred and sixty six; ninety seven,0
3940,three hundred and forty two; eight hundred and fifty two,1
3941,one hundred and fifty six; four hundred,1
3942,one hundred and sixty four; three hundred and fifty eight,1
3943,five hundred and eight; three hundred and forty one,0
3944,two hundred and forty nine; eight hundred and ninety one,1
3945,seven hundred and twenty five; two hundred and seventy three,0
3946,three hundred and twenty three; eight hundred and fifty one,1
3947,two hundred and seventy four; four hundred and sixty three,1
3948,five hundred and eighty five; three hundred and fifty six,0
3949,nine hundred and twenty eight; five hundred and sixty three,0
3950,four hundred and seven; three hundred and forty nine,0
3951,four hundred and thirty eight; fourteen,0
3952,seven hundred and nine; seven hundred and seventy seven,1
3953,eight hundred and fifty; two hundred and fifty nine,0
3954,nine hundred and nine; eighty three,0
3955,nine hundred and forty one; one hundred and seventy seven,0
3956,one hundred and seventy five; nine hundred and eighty four,1
3957,one hundred and eighty seven; two hundred and forty seven,1
3958,two hundred and four; two hundred and ninety three,1
3959,four hundred and eleven; two hundred and seventeen,0
3960,seven hundred and eighteen; one hundred and forty two,0
3961,seven hundred and fifty seven; two hundred and seventy nine,0
3962,eight hundred and eleven; two hundred and five,0
3963,eight hundred and thirty one; eight hundred and eighteen,0
3964,seven hundred and fifty six; three hundred and fifty seven,0
3965,three hundred and twenty eight; six hundred and twenty three,1
3966,twenty two; nine hundred and sixty eight,1
3967,three hundred and fifty nine; four hundred and ninety six,1
3968,one hundred and thirty nine; one hundred and seven,0
3969,one hundred and fifty five; two hundred and eighty six,1
3970,eight hundred and ninety; three hundred and thirty nine,0
3971,three hundred and thirty one; eight hundred and thirty four,1
3972,nine hundred and twenty three; six hundred and fifteen,0
3973,six hundred and twelve; twenty six,0
3974,two hundred and ninety nine; thirty eight,0
3975,six hundred and seventeen; seven hundred and fifty eight,1
3976,one hundred and seventy; four hundred and nineteen,1
3977,two hundred and sixty eight; one hundred and sixty one,0
3978,four hundred and fifty; three hundred and fifty one,0
3979,five hundred and ninety seven; thirty eight,0
3980,nine hundred and thirty seven; eight hundred and eighty six,0
3981,nine hundred and forty nine; one hundred and thirty eight,0
3982,two hundred and thirty; five hundred and two,1
3983,nine hundred and six; four hundred and forty eight,0
3984,six hundred and seventeen; three hundred and eighty four,0
3985,four hundred and thirty two; three hundred and eighty four,0
3986,two hundred and twelve; five hundred and forty two,1
3987,four hundred and nine; five hundred and fifty five,1
3988,four hundred and three; four hundred and one,0
3989,one hundred and twenty two; five hundred and fifty seven,1
3990,two hundred and sixty seven; eight hundred and ninety,1
3991,nine hundred and sixty eight; two hundred and fifty three,0
3992,two hundred and twenty nine; fifteen,0
3993,three hundred and seventy eight; two hundred and fifty nine,0
3994,nine hundred and thirty two; five hundred and ninety two,0
3995,seven hundred and forty; eight hundred and ninety three,1
3996,six hundred and eighty nine; five hundred and seventy nine,0
3997,seven hundred and eighteen; eight hundred and twenty four,1
3998,one thousand; seven hundred and four,0
3999,seven hundred and seventy four; five hundred and forty two,0
4000,eight hundred and twenty two; nine hundred and fifty two,1
4001,ten; one hundred and fifty,1
4002,six hundred and eighty; six hundred and eighty one,1
4003,five hundred and eighty five; eight hundred and ninety,1
4004,two hundred and fifty eight; six hundred and forty four,1
4005,nine hundred and forty nine; three hundred and ten,0
4006,six hundred and fifty six; six hundred and sixty seven,1
4007,two hundred and eighty seven; four hundred and eleven,1
4008,seven hundred and sixty one; six hundred and seventy,0
4009,three hundred and thirty four; five hundred and ninety six,1
4010,nine hundred and thirty seven; nine hundred and eighty eight,1
4011,seventeen; eight hundred and thirty five,1
4012,four hundred and thirty nine; four hundred and ninety three,1
4013,six hundred and forty; four hundred and fifty nine,0
4014,one hundred and sixteen; nine hundred and fifty four,1
4015,nine; one hundred and fifty two,1
4016,seven hundred and thirty six; four hundred and ninety,0
4017,six hundred and seventy six; seven hundred and ninety two,1
4018,one hundred and twenty two; three hundred and seventy eight,1
4019,four hundred and ninety two; seven hundred and fifty five,1
4020,nine hundred and eighty four; one hundred and forty six,0
4021,nine hundred and sixty seven; seven hundred and sixty eight,0
4022,three hundred and fourteen; three hundred and fifty one,1
4023,eight hundred and seventy four; eight hundred and seventy six,1
4024,five hundred and two; seven hundred and fifty three,1
4025,two hundred and ninety four; seven hundred and sixty six,1
4026,eight hundred and eleven; three hundred and forty seven,0
4027,one hundred and forty eight; sixteen,0
4028,two hundred and sixty five; one hundred and sixty three,0
4029,fifty one; one hundred and eighty four,1
4030,three hundred and fifty one; five hundred and forty two,1
4031,thirty eight; one hundred and sixty four,1
4032,seven hundred and sixty eight; seven hundred and ninety three,1
4033,nine hundred and seventy; eight hundred and seventeen,0
4034,eight hundred and ninety seven; two hundred and forty six,0
4035,two hundred and ten; one hundred and twenty two,0
4036,five hundred and twenty six; sixteen,0
4037,eighty one; six hundred and seven,1
4038,five hundred and thirty three; six hundred and six,1
4039,four hundred and twenty seven; five,0
4040,nine hundred and sixty one; eight hundred and thirty one,0
4041,six hundred and four; fifty nine,0
4042,one hundred and eleven; fifty,0
4043,seven hundred and forty seven; fifty two,0
4044,three hundred and thirty five; two hundred and nineteen,0
4045,four hundred and eighty seven; three hundred and forty five,0
4046,two hundred and thirty; three hundred and fifty four,1
4047,sixty three; nine hundred and forty one,1
4048,one hundred and eight; four hundred and seventy six,1
4049,seven hundred and sixty two; one hundred and forty four,0
4050,fifty one; six hundred and ninety,1
4051,four hundred and one; five hundred and ninety eight,1
4052,nine hundred and twenty; four hundred and forty four,0
4053,one hundred and sixty five; seven hundred and four,1
4054,four hundred and thirty three; five hundred and twenty two,1
4055,five hundred and twenty one; eight hundred and ninety four,1
4056,four hundred and forty; seven hundred and ninety,1
4057,nine hundred and eight; nine hundred and thirty six,1
4058,seven hundred and forty six; four hundred and seventy six,0
4059,eight hundred and eighty; three hundred and sixty eight,0
4060,seven hundred and ninety seven; eight hundred and fifty nine,1
4061,one hundred and two; five hundred,1
4062,one hundred and twenty six; four hundred and thirty,1
4063,two hundred and three; seven hundred and twenty three,1
4064,six hundred and sixty three; three hundred and forty seven,0
4065,five hundred and sixty six; nine hundred and sixty four,1
4066,three hundred and twenty one; nine hundred and seventy,1
4067,eight hundred and fifty five; sixty eight,0
4068,three hundred and sixty one; two hundred and forty four,0
4069,six hundred and twenty two; three hundred and twenty eight,0
4070,six hundred and eighty six; one hundred and three,0
4071,eight hundred and four; eight hundred and seventy,1
4072,four hundred and seventy nine; six hundred and sixty seven,1
4073,two hundred and one; one hundred and thirty,0
4074,four hundred and eighty three; eight hundred and seventy eight,1
4075,sixty six; eight hundred and forty three,1
4076,three hundred and forty eight; five hundred and thirteen,1
4077,five hundred and forty two; three hundred and fifty two,0
4078,three hundred and twenty eight; one hundred and eighty three,0
4079,three hundred and sixty one; four hundred and eighty five,1
4080,five hundred and four; two hundred and forty,0
4081,two hundred and sixty one; ninety three,0
4082,three hundred and twenty six; four hundred and fifty six,1
4083,forty three; three hundred and fifty three,1
4084,four hundred and six; three hundred and seventy three,0
4085,six hundred and forty two; fifty six,0
4086,three hundred and ninety two; forty five,0
4087,one hundred and ninety seven; nine hundred and sixty five,1
4088,six hundred and eighty six; seventy nine,0
4089,seven hundred and thirty six; eight hundred and twenty four,1
4090,six hundred and sixteen; four hundred and sixty eight,0
4091,two hundred and thirty five; eight hundred and sixteen,1
4092,nine hundred and fifteen; nine hundred and eighty four,1
4093,six hundred and four; fifty three,0
4094,six hundred and ninety nine; three hundred and eighty five,0
4095,nine hundred and sixty five; one hundred and thirty nine,0
4096,six hundred and ninety five; three hundred and five,0
4097,eight hundred and fifty five; two hundred and sixty two,0
4098,four hundred and sixty; seven hundred and ninety eight,1
4099,one hundred and four; six hundred and three,1
4100,one hundred and thirty; six hundred and fifty five,1
4101,one hundred and nine; sixty,0
4102,seven hundred and thirty three; one hundred and three,0
4103,six hundred and eighty six; six hundred and sixty nine,0
4104,sixty seven; thirty four,0
4105,four hundred and forty eight; three hundred and sixty five,0
4106,five hundred and seventy one; one hundred and thirty four,0
4107,two hundred and seventy two; fifty six,0
4108,two hundred and fifty four; fifty eight,0
4109,eight; three hundred and ninety,1
4110,one hundred and twenty six; seven hundred and six,1
4111,four hundred and thirty seven; three hundred and ninety one,0
4112,seven hundred and ninety one; six hundred and ninety three,0
4113,twenty five; nine hundred and seventy,1
4114,six hundred and forty eight; one hundred and fifty six,0
4115,two hundred and twenty nine; five hundred and fifty,1
4116,two hundred and five; three hundred and five,1
4117,two; seven hundred and sixty four,1
4118,four hundred and sixty seven; one hundred and sixty eight,0
4119,seven hundred and twenty five; three hundred and forty two,0
4120,seven hundred and seventy two; five hundred and nineteen,0
4121,six hundred and twenty one; five hundred and two,0
4122,two hundred and thirteen; five hundred and forty four,1
4123,five hundred and seventy four; one hundred and seventy two,0
4124,two hundred and ninety five; two hundred and seventy six,0
4125,seventy one; two hundred and two,1
4126,eight hundred and twenty six; five hundred and two,0
4127,one hundred and seventy six; nine hundred and eighty eight,1
4128,three hundred and sixteen; three hundred and fifty six,1
4129,one hundred and seventeen; seven hundred and fifty two,1
4130,twenty nine; one hundred and eighty nine,1
4131,four hundred and two; two hundred and eighty eight,0
4132,nine hundred and eighty six; six hundred and fifty six,0
4133,two hundred and eleven; nine hundred and eighty seven,1
4134,four hundred and ninety two; six hundred and seventy nine,1
4135,six hundred and fifty four; eight hundred and sixty seven,1
4136,nine hundred and forty eight; three hundred and seventy eight,0
4137,eight hundred and forty eight; fifty,0
4138,seven hundred and eighty eight; nine hundred and sixty four,1
4139,four hundred and sixty eight; seven hundred and forty eight,1
4140,three hundred and forty two; two hundred and forty six,0
4141,eight hundred and twenty nine; nine hundred and forty,1
4142,four hundred and eighty seven; three hundred and forty four,0
4143,one hundred and sixty three; two hundred and forty one,1
4144,six hundred and ninety four; eight hundred and sixty four,1
4145,four hundred and forty nine; one hundred and twenty eight,0
4146,seven hundred and seventy three; eighty three,0
4147,nine hundred and eighty two; ten,0
4148,six hundred and ten; two hundred and seventy two,0
4149,one hundred and forty nine; six hundred and forty seven,1
4150,one hundred and eighty seven; seventy five,0
4151,seven hundred and sixty one; six hundred and eighty,0
4152,five hundred and ten; three hundred and eighty five,0
4153,seven hundred and eighty three; eight hundred and fifty one,1
4154,seven hundred and fifty two; eight hundred and thirty five,1
4155,three hundred and eighty four; seven hundred and nineteen,1
4156,two hundred and fifty seven; four hundred and sixty three,1
4157,six hundred and nineteen; eight hundred and ninety four,1
4158,seven hundred and ninety two; four hundred and thirty nine,0
4159,three hundred and five; four hundred and twenty three,1
4160,five hundred; one hundred and ninety nine,0
4161,seven hundred and eighteen; three hundred and four,0
4162,eight hundred and six; one hundred and thirteen,0
4163,nine hundred and forty five; four hundred and twenty six,0
4164,nine hundred and seven; seven hundred and seventy seven,0
4165,six hundred and seventy eight; six hundred and eighty five,1
4166,one hundred and twenty five; eight hundred and forty six,1
4167,ninety six; six hundred and sixty eight,1
4168,three hundred and twenty two; four hundred and sixty,1
4169,twenty three; four hundred and ninety one,1
4170,six hundred and two; six hundred and fifty,1
4171,three hundred and forty three; two hundred and ninety eight,0
4172,seven hundred and seventy three; six hundred and fifty seven,0
4173,three hundred and twenty seven; nine hundred and one,1
4174,twelve; nine hundred and seventy five,1
4175,four hundred and fifty nine; five hundred and eighty nine,1
4176,five hundred and twenty six; six hundred and forty six,1
4177,three hundred and thirty; eight hundred and twelve,1
4178,eight hundred and ninety five; one hundred and seventy,0
4179,two hundred and thirty six; four hundred,1
4180,four hundred and eighty seven; eight hundred and fifty seven,1
4181,six hundred and sixty four; nine hundred and seventy seven,1
4182,five hundred and fifty six; nine hundred and seven,1
4183,five hundred and eighty six; nine hundred and seventy three,1
4184,eight hundred and fifty five; eight hundred and thirty,0
4185,seven hundred and thirty five; sixty five,0
4186,seven hundred and twenty five; seven hundred and thirty three,1
4187,three hundred and seventy; five hundred and twenty seven,1
4188,three hundred and eighty four; three hundred and eighty one,0
4189,nine hundred and sixty six; three hundred and ninety three,0
4190,two hundred and thirty six; seven hundred and thirty seven,1
4191,nine hundred and seventy; nine hundred and sixty nine,0
4192,fifty eight; four hundred and sixty seven,1
4193,nine hundred and seventy nine; nine hundred and forty four,0
4194,ten; nine hundred and fifty five,1
4195,one hundred and eighteen; four hundred and sixty four,1
4196,forty six; three hundred and eighty six,1
4197,seven hundred and fifty seven; eighty,0
4198,one hundred and nineteen; eighty four,0
4199,five hundred and sixty six; nine hundred and nineteen,1
4200,six hundred and twenty seven; thirteen,0
4201,two hundred and sixty four; six hundred and eight,1
4202,six hundred and seventy four; nine hundred and sixty six,1
4203,eight hundred and fifty nine; three hundred and twenty six,0
4204,nine hundred and sixty four; seven hundred and twelve,0
4205,seven hundred and thirty one; eight hundred and eighty one,1
4206,two hundred and sixty three; seven hundred and sixty three,1
4207,five hundred and five; eight hundred and seventy three,1
4208,thirty five; eight hundred and fifty two,1
4209,six hundred and eleven; four hundred and sixteen,0
4210,five hundred and eighty one; four hundred and ninety,0
4211,six hundred and ninety nine; two hundred and thirty six,0
4212,nine hundred and fifty three; nine hundred and fifty one,0
4213,five hundred and ninety two; nine hundred and fifty three,1
4214,three hundred and seventy seven; three hundred and fifty three,0
4215,eighty one; nine hundred and twenty six,1
4216,three hundred and three; seven hundred and ninety nine,1
4217,eight hundred and ninety one; nine hundred and fifty three,1
4218,seven hundred and ten; five hundred and fifty eight,0
4219,three hundred and eighteen; eight hundred and seventy eight,1
4220,eight hundred and four; nine hundred and two,1
4221,two hundred and seventy eight; six hundred and two,1
4222,eight hundred and twenty nine; seven hundred and forty five,0
4223,one hundred and eighty three; three hundred and seventy seven,1
4224,three hundred and two; nine hundred and forty two,1
4225,seven hundred and eighty four; two hundred and sixty eight,0
4226,nine hundred and thirty four; one hundred and sixty four,0
4227,one hundred and five; four hundred and fourteen,1
4228,four hundred and fifty nine; nine hundred and fifteen,1
4229,four hundred and ten; ninety,0
4230,nine hundred and fifty five; three hundred and thirty five,0
4231,eight hundred and seventy six; four hundred and sixty four,0
4232,two hundred and ninety; one hundred and nineteen,0
4233,twenty one; five hundred and seventy seven,1
4234,four hundred and fifty three; eight hundred and seventy six,1
4235,three hundred and seventy nine; nine hundred and sixty five,1
4236,two hundred and seventy two; twenty one,0
4237,five hundred and fifty four; five hundred and thirty,0
4238,one hundred and thirty one; four hundred and eighty five,1
4239,eight hundred and sixty four; seven hundred and twenty four,0
4240,three hundred and sixty one; eight hundred and eighty two,1
4241,one hundred and five; two hundred and ninety two,1
4242,seven hundred and twelve; seven hundred and fifty one,1
4243,six hundred and thirty six; four hundred and eighty nine,0
4244,one hundred and ninety five; four hundred and eight,1
4245,two hundred and twenty seven; four hundred and fifty six,1
4246,six hundred and seventy three; eight hundred and forty five,1
4247,seven hundred and sixty five; six hundred and twenty,0
4248,five hundred and fifty five; eighty three,0
4249,eight hundred and thirty three; two hundred and forty four,0
4250,four hundred and thirty two; six hundred and five,1
4251,seven hundred and twenty eight; one hundred and ninety one,0
4252,seven hundred and ninety six; four hundred and ninety eight,0
4253,eight hundred and thirty; one hundred and sixty three,0
4254,sixty four; five hundred and eighty three,1
4255,two hundred and sixty one; two hundred and thirteen,0
4256,five hundred; seven hundred and ninety,1
4257,seven hundred and two; eight hundred and ninety six,1
4258,seven hundred and ninety three; one hundred and fifty three,0
4259,two hundred and fifty nine; four hundred and seventy eight,1
4260,four hundred and nine; seven hundred and eighty two,1
4261,nine hundred and eighty two; forty two,0
4262,one hundred and forty nine; eight hundred and seventy six,1
4263,seven hundred and seventy eight; seven hundred and twenty five,0
4264,six hundred and seventy five; ninety six,0
4265,seventeen; five hundred and twenty,1
4266,forty four; one hundred and sixty three,1
4267,seven hundred and four; eight hundred and ninety six,1
4268,five hundred and one; seven hundred and seventy nine,1
4269,ninety nine; four hundred and ninety four,1
4270,three hundred and twenty three; one hundred and sixty six,0
4271,one hundred and ninety one; seven hundred and nineteen,1
4272,two hundred and thirty seven; two hundred and thirty six,0
4273,three hundred and fifty four; three hundred and eighty nine,1
4274,nine hundred and twenty four; seven hundred and one,0
4275,six hundred and seventy nine; seven hundred and eighty nine,1
4276,six hundred and sixty six; eight hundred and forty two,1
4277,two hundred and eighteen; one hundred and seventy,0
4278,four hundred and twenty five; eighty three,0
4279,nine hundred and one; four hundred and seventy six,0
4280,five hundred and seventy nine; five hundred and two,0
4281,one hundred and sixty three; seven hundred and fifty seven,1
4282,nine hundred and twenty one; nineteen,0
4283,one hundred and eighty; six hundred and seventy four,1
4284,three hundred and thirty eight; twenty four,0
4285,one hundred and eighty seven; nine hundred and sixty seven,1
4286,nine hundred and nine; four hundred and twenty six,0
4287,thirteen; eighty,1
4288,six hundred and seventy six; eight hundred and forty four,1
4289,eight hundred and ninety eight; four hundred and ninety three,0
4290,three hundred and twenty four; nine hundred and thirty six,1
4291,nine hundred and eighty eight; two hundred and sixteen,0
4292,five hundred and ninety seven; two hundred and sixty two,0
4293,nine hundred and ninety; seven hundred and twenty nine,0
4294,nine hundred and fifteen; five hundred and fifty nine,0
4295,six hundred and thirty nine; one hundred and forty four,0
4296,two hundred and thirty five; fifty seven,0
4297,five hundred and eighteen; six hundred and eighty two,1
4298,five hundred and ninety five; one hundred and seventy two,0
4299,nine hundred and eighty three; three hundred and eighty seven,0
4300,three hundred and seventy five; four hundred and two,1
4301,two hundred and seventy one; five hundred and fifty,1
4302,two; eight hundred and seventy,1
4303,four hundred and ninety; three hundred and twenty,0
4304,four hundred and seventy one; eight hundred and eighty eight,1
4305,five hundred and sixty two; four hundred and sixty five,0
4306,eight hundred and eighteen; five hundred and seven,0
4307,five hundred and eighty seven; four hundred and fifty five,0
4308,two hundred and thirty; eight hundred and thirty eight,1
4309,one hundred and twenty one; two hundred and twelve,1
4310,one hundred and eighty two; four hundred and seventy four,1
4311,seven hundred and eighteen; three hundred and eighty,0
4312,four hundred and fourteen; six hundred and seventy five,1
4313,five hundred and sixteen; four hundred and thirteen,0
4314,one hundred and forty eight; one hundred and sixty one,1
4315,six hundred and sixty three; eight hundred and sixty six,1
4316,eight hundred and ninety seven; seven hundred and seventeen,0
4317,three hundred and ninety five; eight hundred and eighty,1
4318,five hundred and fifty four; four hundred and twenty five,0
4319,seven hundred and twenty seven; seven hundred and forty nine,1
4320,seven hundred and thirteen; three hundred and fifty,0
4321,nine hundred and fourteen; eight hundred and seventy eight,0
4322,eight hundred and eighty; eight hundred and seventy seven,0
4323,seven hundred and twelve; eight hundred and seven,1
4324,four hundred and seventy nine; two hundred and thirty two,0
4325,four hundred and sixty one; eight hundred and seventy six,1
4326,three hundred and sixty seven; eight hundred and seventy one,1
4327,six; eight hundred and forty seven,1
4328,five hundred and forty three; forty five,0
4329,forty four; five hundred and seventy three,1
4330,four hundred and twenty eight; seven hundred and eighty two,1
4331,two hundred and two; forty four,0
4332,six hundred and fifty six; nine hundred and fifty eight,1
4333,five hundred and fifty six; four hundred and eighty nine,0
4334,one hundred and ninety four; five hundred and eleven,1
4335,eight hundred and thirty four; one hundred and forty six,0
4336,six hundred and sixty; six hundred and eighty eight,1
4337,six hundred and seventy; eight hundred and sixty four,1
4338,six hundred and twenty seven; one hundred and fifty four,0
4339,five hundred and sixty one; one hundred and fifty three,0
4340,eight hundred and forty seven; three hundred and thirty eight,0
4341,one hundred and sixty four; three hundred and twenty one,1
4342,three hundred and four; eight hundred and nine,1
4343,eighty five; four hundred and five,1
4344,eight hundred and seventy three; four hundred and seventy two,0
4345,seven hundred and twenty four; five hundred and thirty,0
4346,nine hundred and twenty three; six hundred and thirty three,0
4347,four hundred and six; nine hundred and eighty eight,1
4348,four; seven hundred and four,1
4349,five hundred and twenty eight; nine hundred and thirty five,1
4350,five hundred and eighty nine; six hundred and eight,1
4351,two hundred and twenty five; one hundred and thirty two,0
4352,eight hundred and thirty one; four hundred,0
4353,eight hundred and fifty six; four hundred and seventy four,0
4354,one hundred and fifty five; eight hundred and seventeen,1
4355,one hundred and fifty three; eight hundred and eighty eight,1
4356,four hundred and thirteen; five hundred and fifty seven,1
4357,four hundred and five; two hundred and thirty eight,0
4358,three hundred and sixty two; eight hundred and twenty three,1
4359,five hundred and two; one hundred and thirty one,0
4360,nine hundred and eighteen; seven hundred and twenty five,0
4361,four hundred and eighty five; one hundred and eight,0
4362,seven hundred and fourteen; four hundred and four,0
4363,forty one; nine hundred and nine,1
4364,two hundred and fifty three; nine hundred and ninety seven,1
4365,two hundred and sixty six; two hundred and eighty four,1
4366,two hundred and seventy five; eight hundred and ninety one,1
4367,one hundred and thirty four; five hundred and fifty two,1
4368,seven hundred and ninety seven; eight hundred and fifty,1
4369,eight hundred and thirty three; one hundred and fifty one,0
4370,two hundred and ninety three; four hundred and ninety,1
