,sents,labels
7416,sept cent soixante quinze; trois cent quatre vingt dix sept,0
7417,quatre cent trente quatre; huit cent vingt quatre,1
7418,neuf cents; neuf cent trente cinq,1
7419,cent trente et un; deux cent quatre vingt dix sept,1
7420,sept cent quatre vingt sept; cent trente sept,0
7421,deux cent cinquante neuf; neuf cent cinquante et un,1
7422,deux cent soixante trois; huit cent soixante seize,1
7423,cinq cent cinq; quatre vingt treize,0
7424,deux cent quarante; deux cent soixante quinze,1
7425,trois cent quatre vingt douze; six cent onze,1
7426,quatre cent quatre vingt dix sept; cent trente deux,0
7427,huit cent cinq; neuf cent soixante treize,1
7428,deux cent soixante dix huit; soixante huit,0
7429,six cent cinquante six; cent trois,0
7430,deux cent cinquante cinq; sept cent quarante cinq,1
7431,six cent deux; six cent soixante quinze,1
7432,huit cent soixante dix neuf; six cent cinquante cinq,0
7433,trois cent quatre vingt deux; neuf cent quatre vingt six,1
7434,soixante treize; cinq cent vingt six,1
7435,quatre vingt un; deux cent cinquante six,1
7436,six cent quarante deux; six cent vingt et un,0
7437,six cent dix sept; sept cent soixante et onze,1
7438,neuf cent quatre; sept cent dix huit,0
7439,sept cent trente et un; neuf cent vingt,1
7440,huit cent vingt huit; cinq cent cinquante neuf,0
7441,neuf cent quatre vingt un; cinq cent douze,0
7442,six cent onze; six cent cinquante huit,1
7443,quatre cent trente cinq; sept cent trente trois,1
7444,cent vingt et un; trois cent quatre vingt quatorze,1
7445,huit cent quarante six; quatre cent soixante six,0
7446,neuf cent quatre vingt dix sept; sept cent sept,0
7447,neuf cent soixante douze; six cent soixante sept,0
7448,cinq cent cinquante neuf; cent trente sept,0
7449,huit cent quatre vingt dix neuf; six cent quatre vingt huit,0
7450,cinq cent douze; neuf cent trente sept,1
7451,quatre cent onze; deux cent douze,0
7452,deux cent vingt et un; cent quatre vingt dix neuf,0
7453,cent cinquante; neuf cent quatre vingt quinze,1
7454,sept cent soixante neuf; deux cent quatre vingt dix,0
7455,deux cent six; cinq cent quarante deux,1
7456,sept cent quatre vingt neuf; quatre cent soixante trois,0
7457,six cent soixante dix neuf; cinq cent quatre vingt dix sept,0
7458,sept cent soixante dix; deux cent quatre vingt neuf,0
7459,six cent quatre vingt treize; trente cinq,0
7460,deux cent vingt deux; quatre cent soixante dix,1
7461,sept cent soixante; cent quarante six,0
7462,six cent quatre vingt un; huit cent cinquante trois,1
7463,cent cinquante et un; quatre cent six,1
7464,huit cent sept; cinq cent trente trois,0
7465,deux cent dix neuf; cinq cent soixante dix,1
7466,cent cinquante sept; cinq cent huit,1
7467,six cent cinquante neuf; quatre cent vingt trois,0
7468,sept cent quatre vingt cinq; sept cent vingt six,0
7469,cinq cent douze; cent cinq,0
7470,neuf cent soixante dix; six cent trente quatre,0
7471,quatre cent quatre vingt trois; deux cent trente,0
7472,quatre cent trente huit; quatre vingt trois,0
7473,cent soixante cinq; cent quatre vingt neuf,1
7474,quatre cent quatre vingt dix sept; cent quatre vingt quatre,0
7475,deux cent quatre vingt dix; quatre cent vingt six,1
7476,cent vingt quatre; huit cent quatre vingt treize,1
7477,quatre vingts; six cent dix neuf,1
7478,cinq cent quatre vingt huit; cent douze,0
7479,neuf cent soixante dix; cinq cent quatre vingt quinze,0
7480,cent soixante cinq; neuf cent quatre vingt sept,1
7481,huit cent quatre vingt dix sept; cent trente sept,0
7482,deux cent cinquante huit; quatre cent quatre vingt dix sept,1
7483,six cent quinze; sept cent quatre vingt seize,1
7484,deux cent onze; six cent cinquante deux,1
7485,cinq cent soixante deux; huit cent vingt et un,1
7486,huit cent quatre vingt treize; huit cent quatre vingt cinq,0
7487,soixante douze; huit cent soixante trois,1
7488,huit cent quatre vingt dix; six cent quinze,0
7489,huit cent dix huit; sept cent quatre vingt quinze,0
7490,cinquante huit; neuf cent soixante quatorze,1
7491,huit cent soixante quinze; cent cinquante cinq,0
7492,cent vingt huit; trois,0
7493,six cent soixante trois; quatre vingt dix,0
7494,huit cent soixante; cinq cent soixante cinq,0
7495,neuf cent quatre vingt dix sept; sept cent quatre vingt cinq,0
7496,neuf cent quatorze; sept cent cinquante quatre,0
7497,deux cent quinze; trois cent soixante et onze,1
7498,sept cent sept; six cent seize,0
7499,neuf cent quatre vingt un; huit cent trente sept,0
7500,quarante sept; soixante,1
7501,cent soixante dix neuf; cent quinze,0
7502,huit cent quarante huit; cent quatre vingt onze,0
7503,sept cent huit; trois cent un,0
7504,neuf; six cent douze,1
7505,six cent quatre vingt onze; cent trente quatre,0
7506,deux cent dix sept; six cent trente deux,1
7507,cinq cent vingt cinq; cinq cent quarante trois,1
7508,trente; six cent cinquante six,1
7509,huit cent quatre vingt dix sept; neuf cent dix sept,1
7510,sept cent soixante et un; seize,0
7511,huit cent quatre vingt quatre; cent vingt deux,0
7512,trois cent soixante quatre; trois cent quatre vingt quatorze,1
7513,trois cent vingt et un; six cent cinquante sept,1
7514,neuf cent quarante; six cent cinquante six,0
7515,huit cent soixante; neuf cent cinquante six,1
7516,quatre cent cinquante trois; sept cent trente trois,1
7517,cent quatre vingt sept; quatre cent cinq,1
7518,soixante trois; six cent trente huit,1
7519,cent seize; quatre vingt neuf,0
7520,onze; cinq cent cinquante et un,1
7521,vingt sept; sept cent soixante quinze,1
7522,quatre cent cinquante six; cinquante deux,0
7523,trois cent dix sept; quatre vingt onze,0
7524,trois cent soixante deux; six cent soixante neuf,1
7525,quatre cent quatre vingt dix huit; neuf cent quarante six,1
7526,cinq cent vingt deux; trois cent quatre vingt un,0
7527,trois cent quarante deux; trois cent vingt neuf,0
7528,quatre cent huit; deux cent quatre vingts,0
7529,six cent quatre vingt treize; cinquante six,0
7530,huit cent soixante dix sept; neuf cent soixante,1
7531,deux cent quatre vingt onze; cinquante et un,0
7532,quatre vingt douze; sept cent trente quatre,1
7533,sept cent cinquante huit; deux cent soixante douze,0
7534,quatre vingt quatorze; six cent soixante et un,1
7535,huit cent seize; huit cent trente six,1
7536,huit cent soixante six; deux cent soixante quatorze,0
7537,huit cent cinquante cinq; sept cent quarante trois,0
7538,six cent soixante huit; quatre vingt onze,0
7539,sept cent soixante sept; deux cent quatre vingt dix neuf,0
7540,trois cent soixante huit; neuf cent soixante et un,1
7541,deux cent cinquante cinq; sept cent dix sept,1
7542,cent soixante seize; huit cent quatre vingts,1
7543,sept cent vingt et un; trois cent cinquante huit,0
7544,deux cent cinq; sept cent soixante huit,1
7545,huit cent dix sept; sept cent trente huit,0
7546,cinquante sept; neuf cent quatre vingt sept,1
7547,trois cent onze; trois cent soixante sept,1
7548,soixante; trois cent quarante trois,1
7549,deux cent trente huit; six cent vingt et un,1
7550,deux cent dix huit; six cent quatre vingt cinq,1
7551,quatre cent un; six cent vingt neuf,1
7552,six cent trente neuf; neuf cent soixante dix,1
7553,sept cent soixante neuf; trois cent trente huit,0
7554,trois cent quatre vingt dix; huit cent six,1
7555,huit cent quarante trois; deux cent dix neuf,0
7556,quatre cent quatre vingt dix huit; cinq cent trente huit,1
7557,cinq cent quatre vingt sept; six cent soixante et onze,1
7558,six cent cinquante six; huit cent quatre vingt seize,1
7559,quatre cent cinquante cinq; cent quatorze,0
7560,cinq cent soixante quatre; six cent sept,1
7561,sept cent soixante treize; sept cent quatre vingt huit,1
7562,cinq cent vingt trois; huit cent douze,1
7563,neuf cent vingt deux; cent huit,0
7564,vingt neuf; seize,0
7565,quatre vingt quinze; huit cent vingt sept,1
7566,trois cent huit; quatre cent soixante seize,1
7567,mille; soixante dix sept,0
7568,trois cent seize; deux cent vingt sept,0
7569,deux cent quatre vingt seize; cent soixante trois,0
7570,cinq cent seize; trente trois,0
7571,vingt neuf; trois cent quatre vingt deux,1
7572,quatre cent cinquante huit; soixante trois,0
7573,deux cent soixante et onze; cinq cent douze,1
7574,neuf cent trente et un; quatre cent quarante quatre,0
7575,trois cent cinquante quatre; deux cent quatre vingt treize,0
7576,trois cent soixante dix neuf; six cent quatre vingt dix huit,1
7577,deux cent soixante dix sept; trente six,0
7578,deux cent dix huit; deux cent quatre vingt un,1
7579,neuf; neuf cent quinze,1
7580,quatre cent six; trois cent trente quatre,0
7581,cinq cent soixante douze; sept cent soixante six,1
7582,quatre cent soixante treize; cent treize,0
7583,neuf cent vingt trois; cinq cent cinquante deux,0
7584,six cent vingt deux; six cent quarante cinq,1
7585,cent vingt deux; quatre cents,1
7586,six cent quatre vingt seize; six cent cinquante cinq,0
7587,cent quatre vingt onze; cinq cent trente,1
7588,huit cent quatre vingt six; neuf cent quatre,1
7589,cent quarante cinq; cent trente neuf,0
7590,deux cent trois; sept cent quarante trois,1
7591,cinq cent soixante sept; huit cent quatre vingt dix sept,1
7592,quatre cent soixante dix; quatre cent quarante six,0
7593,quatre cent cinquante trois; sept cent deux,1
7594,deux cent dix; cinq cent quarante quatre,1
7595,cent soixante neuf; six cent quatre vingt un,1
7596,deux cent dix neuf; cinq cent soixante douze,1
7597,six; deux cent quarante quatre,1
7598,trois cent quatre vingt quinze; sept cent soixante quatre,1
7599,trois cent quatre vingt treize; quatre cent vingt sept,1
7600,neuf cent quatre vingt quatorze; huit cent quatre vingt quinze,0
7601,neuf cent quatre vingts; trois cent soixante cinq,0
7602,neuf cent soixante six; sept cent vingt deux,0
7603,cent quinze; cinq cent neuf,1
7604,vingt quatre; sept cent quatre vingt six,1
7605,deux cent vingt sept; sept cent quarante et un,1
7606,cinq cent quatre vingt douze; huit cent trente huit,1
7607,neuf cent vingt cinq; trois cent soixante six,0
7608,deux cent quatre vingt six; cinq cent trente trois,1
7609,huit cent quatre vingt seize; six cent dix sept,0
7610,cent cinquante quatre; cent dix sept,0
7611,sept cent trente deux; huit cent dix neuf,1
7612,cinq cent soixante deux; deux cent soixante six,0
7613,trois cent soixante neuf; sept cent soixante quatre,1
7614,cent cinquante deux; cinq cent douze,1
7615,six cent quatre vingt deux; neuf cent soixante dix sept,1
7616,deux cent soixante quatorze; cinq cent treize,1
7617,six cent quatre vingt dix; huit cent soixante huit,1
7618,cent trente et un; quatre vingt quatorze,0
7619,huit cent trente; cinq cent dix,0
7620,sept cent quarante six; cinq cent dix huit,0
7621,sept cent vingt cinq; deux cent quarante sept,0
7622,sept cent trente cinq; sept cent trente trois,0
7623,deux cent quatre vingt seize; neuf cent quatre vingt trois,1
7624,soixante quatre; huit cent cinquante trois,1
7625,huit cent cinquante huit; quatre cent cinquante trois,0
7626,trois cent quarante et un; cinq cent vingt,1
7627,cinq cent vingt quatre; quinze,0
7628,quatre cent cinquante six; sept cent trente cinq,1
7629,cent soixante douze; six cent vingt quatre,1
7630,cent quarante et un; trente et un,0
7631,neuf cent soixante quinze; six cent huit,0
7632,quatre cent cinquante; neuf cents,1
7633,trois cent quatre vingt seize; cinq cent trente six,1
7634,sept cent vingt quatre; deux cent quarante sept,0
7635,neuf cent soixante cinq; deux cent trente neuf,0
7636,cinq cent soixante quatorze; quatre cent cinquante cinq,0
7637,six cent trente quatre; cinq cent trois,0
7638,trois cent douze; quatre cent quatre vingt cinq,1
7639,cent quarante deux; cent soixante,1
7640,sept cent trente neuf; deux cent soixante dix sept,0
7641,cinquante; neuf cent soixante quatre,1
7642,cinq cent quarante six; neuf cent soixante quatre,1
7643,six cent vingt trois; trois cent soixante dix huit,0
7644,cinq cent soixante dix; cent vingt trois,0
7645,cinq cent dix neuf; quatre cent soixante huit,0
7646,cent trente; quatre vingts,0
7647,quatre cent sept; six cent cinquante sept,1
7648,cinq cent quarante six; cinq cent quatre vingts,1
7649,cinq cent trente trois; neuf cent quatre vingt deux,1
7650,huit cent cinquante et un; trois cent quinze,0
7651,neuf cent cinquante cinq; six cent quarante deux,0
7652,neuf cent vingt trois; deux cent soixante dix,0
7653,sept cent quinze; huit cent quatre vingt un,1
7654,neuf cent quarante neuf; dix neuf,0
7655,six cent quatre vingt neuf; sept cent quatre vingt un,1
7656,quatre cent treize; six cent quatre vingt treize,1
7657,cinq cent quarante six; quatre cent soixante dix huit,0
7658,huit cent quatre vingt quinze; neuf cent quinze,1
7659,quatre cent quatorze; neuf cent quarante,1
7660,huit cent trente trois; vingt six,0
7661,cinq cent vingt; cinq cent trente cinq,1
7662,neuf cent dix; trois cent quatre vingt cinq,0
7663,quatre cent trente et un; cent trente et un,0
7664,huit cent treize; six cent quarante deux,0
7665,deux cent vingt deux; neuf cent quatre vingt onze,1
7666,neuf cent trente et un; cinq,0
7667,soixante quatre; six cent quatre vingt huit,1
7668,quatre cent seize; vingt cinq,0
7669,neuf cent quatre vingt trois; sept cent quatre vingt treize,0
7670,six cent quarante cinq; deux cent quatorze,0
7671,cent soixante et onze; cent soixante quatre,0
7672,sept cent soixante sept; trois cent soixante quatre,0
7673,quatre cent trente quatre; neuf cent cinquante huit,1
7674,sept cent trente et un; six cent cinquante cinq,0
7675,six cent quatre vingt quinze; deux cent trente cinq,0
7676,cent quinze; quatre cent huit,1
7677,cent quarante cinq; quinze,0
7678,six cent quarante sept; deux cent quatre vingt un,0
7679,quatre cent neuf; sept cent dix sept,1
7680,trois cent quatre vingt neuf; quatre cent cinquante et un,1
7681,deux cent seize; huit cent un,1
7682,cent trente cinq; trois cent soixante dix neuf,1
7683,quarante deux; six cent cinquante et un,1
7684,cent quatre vingt deux; sept cent trente huit,1
7685,deux cent dix; cent seize,0
7686,cent onze; deux cent quatre vingts,1
7687,sept cent quatre vingts; six cent quinze,0
7688,huit cent trente sept; cent soixante dix sept,0
7689,cent cinquante huit; quatre cent sept,1
7690,trois cent quatre vingt sept; cinq cent trente deux,1
7691,deux cent quatre vingt huit; six cent cinquante six,1
7692,deux cent quatre vingt neuf; neuf cent soixante douze,1
7693,quatre cent quatre vingt deux; neuf cent trente deux,1
7694,six cent quatre; soixante dix,0
7695,sept cent quatre vingt sept; six cent cinquante trois,0
7696,trente et un; douze,0
7697,cent soixante six; cent quatre vingt quatre,1
7698,sept cent quatre vingt quinze; cinq cent vingt et un,0
7699,trois cent quarante sept; sept cent vingt sept,1
7700,deux cent vingt deux; cent quarante cinq,0
7701,neuf cent dix sept; quatre cent soixante trois,0
7702,quatre cent huit; neuf cent soixante neuf,1
7703,deux cent soixante seize; quatre cent quatre vingt quatre,1
7704,six cent six; sept cent vingt deux,1
7705,six cent quatre vingt onze; trois cent trois,0
7706,quatre vingt neuf; six cent quatre vingts,1
7707,cinq cent soixante dix neuf; quatre cent quatre vingt dix,0
7708,six cent soixante treize; neuf cent six,1
7709,soixante douze; neuf cent soixante treize,1
7710,sept cent vingt; cent soixante huit,0
7711,deux cent vingt; neuf cent trente neuf,1
7712,neuf cent quarante; cinq cent douze,0
7713,vingt trois; six cent soixante dix sept,1
7714,cinq cent quarante neuf; deux cent quatre,0
7715,huit cent trente et un; deux cent soixante et onze,0
7716,six cent soixante et onze; six cent soixante dix,0
7717,quatre vingt quatorze; soixante douze,0
7718,sept cent vingt quatre; cinq cent neuf,0
7719,six cent cinquante neuf; sept cent trente cinq,1
7720,quatre cent quatre vingt un; cinq cent vingt quatre,1
7721,quatre cent trente huit; quatre cent vingt deux,0
7722,six cent quarante sept; huit cent quatre vingt dix,1
7723,cent soixante cinq; six cent cinquante neuf,1
7724,cent quarante quatre; quatre cent soixante cinq,1
7725,sept cent soixante quinze; six cent quarante neuf,0
7726,neuf cent cinq; neuf cent vingt cinq,1
7727,soixante douze; cinq cent trente six,1
7728,neuf cent quatre vingt quinze; deux cent trente cinq,0
7729,six cent quatre vingt dix; cent trente quatre,0
7730,six cent quatre vingt onze; huit cent vingt huit,1
7731,sept cent cinquante et un; neuf cent quarante trois,1
7732,huit cent soixante dix sept; deux cent dix sept,0
7733,soixante seize; quatre cent vingt six,1
7734,cent; cent soixante et onze,1
7735,huit cent trente sept; cinq cent huit,0
7736,sept cent dix; sept cent vingt et un,1
7737,six cent trente quatre; six cent douze,0
7738,trois cent quatre vingt treize; neuf cent quarante neuf,1
7739,cinq cent cinquante deux; neuf cent cinquante sept,1
7740,cinq cent quatre vingt six; quatre cent quatre vingt seize,0
7741,deux cent vingt neuf; cinq cent trente sept,1
7742,cinq cent quatre vingt dix; trente cinq,0
7743,vingt neuf; quatre cent soixante dix neuf,1
7744,deux cent cinquante huit; cinq cent vingt six,1
7745,trois cent quatre vingt un; six cent quatre vingt seize,1
7746,cent quatre vingt trois; sept cent trente huit,1
7747,cent dix neuf; deux cent quarante et un,1
7748,cent cinq; six cent soixante dix huit,1
7749,deux cent soixante cinq; quatre cent dix neuf,1
7750,trois cent quatre vingt dix neuf; neuf cent trente neuf,1
7751,sept cent vingt trois; soixante neuf,0
7752,soixante et onze; quatre cent trois,1
7753,trois cent dix; quatre cent un,1
7754,sept cent soixante six; cent quatre vingt deux,0
7755,cinq cent soixante cinq; six cent soixante cinq,1
7756,six cent quarante sept; soixante treize,0
7757,quarante huit; trente deux,0
7758,quatre cent soixante dix neuf; cent trois,0
7759,quatre vingt quatorze; sept cent trente,1
7760,huit cent quatre vingt douze; deux cent cinquante neuf,0
7761,sept cent quatre vingt trois; quarante neuf,0
7762,neuf cent vingt trois; deux cent seize,0
7763,soixante trois; cinq cent quarante huit,1
7764,cinq cent quatre vingt seize; huit cent quatre vingt douze,1
7765,cinq cent vingt cinq; neuf cent vingt deux,1
7766,cinquante trois; trois cent neuf,1
7767,neuf cent soixante deux; trois cent cinquante trois,0
7768,cent; deux cent quatre vingt dix,1
7769,six cent soixante trois; six cent vingt deux,0
7770,quatre cent trente deux; sept cent dix neuf,1
7771,six cent soixante seize; trois cent treize,0
7772,trois cent un; cent soixante deux,0
7773,cinq cent soixante dix neuf; neuf cent cinquante trois,1
7774,six cent quatre vingt quatre; deux cent cinquante huit,0
7775,quatre cent treize; quatre vingt six,0
7776,quatre vingt onze; cinq cent vingt six,1
7777,quatre vingt treize; cinq cent quatre vingt neuf,1
7778,deux cent vingt quatre; trois cent quatre vingt un,1
7779,six cent quarante quatre; cent quarante sept,0
7780,deux cent soixante quinze; deux cent neuf,0
7781,soixante et onze; cinq cent vingt neuf,1
7782,trois cent quarante; sept cent quatre vingt dix,1
7783,quatre cent trente cinq; cinq cent quatre vingt treize,1
7784,huit cent soixante quatorze; sept cent dix neuf,0
7785,quatre cent cinquante deux; cinq cent soixante et un,1
7786,cinq cent vingt quatre; sept cent vingt trois,1
7787,huit cent quarante huit; cinq cent un,0
7788,deux cent dix huit; sept cent cinquante huit,1
7789,deux cent quarante quatre; cinq cent vingt,1
7790,sept cent deux; cent cinquante quatre,0
7791,six cent cinquante trois; cent soixante deux,0
7792,huit cent quatre vingt deux; cinq cent vingt neuf,0
7793,huit cent soixante neuf; cinq cent quatre vingt trois,0
7794,trois cent soixante dix huit; six cent vingt six,1
7795,quatre vingt quatorze; quatre cent quatre vingts,1
7796,cinq cent cinquante six; deux cent cinquante deux,0
7797,six cent quatre vingt six; trois cent quatre vingt dix,0
7798,six cent douze; vingt,0
7799,trois cent neuf; trois cent soixante treize,1
7800,cent cinquante et un; sept cent vingt et un,1
7801,soixante deux; deux cent quarante et un,1
7802,deux cent quatre vingt treize; huit cent cinq,1
7803,quatre cent quatre vingt quatorze; cinq cent soixante douze,1
7804,huit cent trente et un; quatre vingt cinq,0
7805,cent soixante treize; deux cent soixante et onze,1
7806,cinq cent quatre vingt trois; cinq cent soixante et un,0
7807,huit cent quatre; cent trente sept,0
7808,cinq cent treize; cent trente trois,0
7809,deux cent quatre vingt six; six cent quarante trois,1
7810,trente huit; deux cent seize,1
7811,deux cent trente trois; six cent quatre vingt quatorze,1
7812,sept cent soixante dix; quatre cent quatre vingt neuf,0
7813,soixante sept; trois cent sept,1
7814,deux cent quatre vingt trois; cent treize,0
7815,quarante sept; huit cent quarante,1
7816,sept cent cinquante neuf; soixante et onze,0
7817,six cent quatre vingts; sept cent quarante,1
7818,neuf cent six; cent vingt quatre,0
7819,six cent quatre; trois cent vingt,0
7820,six cent trente six; six cent quatre vingt un,1
7821,six cent soixante quatorze; deux cent treize,0
7822,cent quatre vingt dix huit; sept cent treize,1
7823,neuf cent sept; sept cent vingt quatre,0
7824,sept cent quatre vingt un; neuf cent vingt et un,1
7825,trois cent trente deux; deux cent quarante sept,0
7826,neuf cent soixante neuf; huit cent quatre vingt dix,0
7827,trois cent quatre vingt onze; cent quatre vingt sept,0
7828,deux cent cinquante neuf; trois cent vingt et un,1
7829,quatre vingt cinq; huit,0
7830,sept cent cinquante et un; trois cent soixante deux,0
7831,cinq cent trois; trois cent quatre vingt trois,0
7832,sept cent vingt deux; cent vingt deux,0
7833,six cent vingt et un; six cent six,0
7834,cinq cent cinquante trois; trois cent cinquante,0
7835,sept cent neuf; trois cent treize,0
7836,sept cent quatre vingt deux; cinq cent cinquante et un,0
7837,sept cent vingt deux; trois cent soixante et onze,0
7838,cent sept; trois cent vingt quatre,1
7839,deux cent quatre vingt deux; soixante six,0
7840,neuf cent cinq; six cent deux,0
7841,huit cent dix; cinquante huit,0
7842,neuf cent quatre vingt treize; neuf cent quarante sept,0
7843,cent cinquante; sept cent cinq,1
7844,six cent six; cinq cent quatre vingt trois,0
7845,soixante et un; sept cent quatre vingt deux,1
7846,trois cent quatre vingt trois; quatre cent soixante dix sept,1
7847,soixante dix huit; huit cent cinquante et un,1
7848,cinquante neuf; trois cent treize,1
7849,quatre cent soixante quinze; deux cent quatorze,0
7850,dix neuf; cinq cent trente six,1
7851,huit cent cinquante et un; deux cent quatre vingt treize,0
7852,deux cent vingt sept; quatre cent soixante quatre,1
7853,cinq cent soixante trois; trois cent vingt et un,0
7854,cinq cent quatre vingt quinze; sept cent quarante sept,1
7855,trois cent soixante quinze; sept cent cinquante trois,1
7856,deux cent huit; neuf cent quatre vingt douze,1
7857,trois cent vingt et un; quatre vingt neuf,0
7858,quatre cent vingt huit; trois cent trente quatre,0
7859,huit cent vingt neuf; six cent dix huit,0
7860,quatre cent trente et un; trois cent vingt deux,0
7861,cent un; neuf cent cinquante cinq,1
7862,huit cent soixante quinze; quatre cent soixante cinq,0
7863,cinq cent vingt quatre; cinq cent quatre,0
7864,neuf cent quarante cinq; cent trente cinq,0
7865,six cent soixante dix; deux cent cinquante sept,0
7866,neuf cent cinquante cinq; cinq cent quatre vingt treize,0
7867,trois cent trente quatre; deux cent cinquante huit,0
7868,six cent quatre vingt dix sept; cinq cent vingt deux,0
7869,sept cent quatorze; sept cent vingt cinq,1
7870,cinquante; six cent quarante deux,1
7871,trois cent vingt neuf; deux cent quinze,0
7872,quatre cent quarante six; seize,0
7873,cinq cent quarante et un; cinq cent treize,0
7874,neuf; trois cent soixante dix,1
7875,sept cent quarante sept; trois cent soixante quatorze,0
7876,trois cent soixante six; deux cent soixante sept,0
7877,cent quatre vingt dix huit; sept cent soixante quatorze,1
7878,quatre vingt quatorze; cent soixante cinq,1
7879,neuf cent soixante huit; deux cent soixante,0
7880,treize; cinq cent trente sept,1
7881,quatre cent quatre vingt onze; huit cent quarante quatre,1
7882,cinq cent trente six; dix neuf,0
7883,quatre cent cinquante deux; quatre cent onze,0
7884,neuf cent trente quatre; deux cent dix sept,0
7885,six cent vingt trois; soixante six,0
7886,deux cent cinquante neuf; cent huit,0
7887,deux cent trente trois; quatre vingt trois,0
7888,trois cent cinquante huit; cinq cent deux,1
7889,neuf cent cinquante deux; sept cent soixante cinq,0
7890,huit cent cinquante cinq; huit cent soixante sept,1
7891,deux cent quatre vingt treize; six cents,1
7892,onze; trente huit,1
7893,quatre; huit cent trente huit,1
7894,quatre cent soixante dix huit; six cent soixante,1
7895,cent quarante; soixante et onze,0
7896,sept cent soixante neuf; deux cent quatre vingt un,0
7897,deux cent quarante deux; cent cinquante,0
7898,quatre cent deux; cinquante neuf,0
7899,six cent quatre vingt deux; quatre cent huit,0
7900,cinq cent quarante et un; quarante deux,0
7901,deux cent quatorze; quatre cent vingt deux,1
7902,six cent quatre vingt dix; sept cent quarante quatre,1
7903,neuf cent quatre vingt sept; deux cent quatre vingts,0
7904,neuf cent vingt quatre; neuf cent treize,0
7905,neuf cent quarante sept; trois cent soixante dix sept,0
7906,neuf cent cinquante; huit cent huit,0
7907,cent quarante et un; quatre cent soixante quatorze,1
7908,trois cent soixante dix neuf; cinq cent cinquante deux,1
7909,huit cent soixante dix sept; six cent treize,0
7910,neuf cent quatre vingt dix; quatre cent vingt six,0
7911,huit cent huit; huit cent trente six,1
7912,neuf cent vingt quatre; six cent quarante et un,0
7913,cent soixante quatre; sept cent quatre vingt trois,1
7914,cent vingt six; deux cent soixante huit,1
7915,six cent soixante trois; neuf cent quatre vingt treize,1
7916,deux cent vingt six; sept cent soixante seize,1
7917,huit cent soixante quatre; cent quatre vingt seize,0
7918,six cent quatre vingt huit; trois cent quatorze,0
7919,neuf cent neuf; six cent quarante sept,0
7920,quatre cent cinquante et un; cent soixante,0
7921,cinq cent quatre vingt onze; quatre vingt neuf,0
7922,deux cent treize; sept cent quatre vingt onze,1
7923,cent soixante treize; cent cinq,0
7924,huit cent soixante et un; cinq cent soixante et onze,0
7925,neuf cent soixante sept; trois cent trente neuf,0
7926,neuf cent sept; quatre vingt quatorze,0
7927,six cent sept; cent quatre vingt cinq,0
7928,cinq cent quatre vingt dix huit; huit cent quarante et un,1
7929,huit cent cinquante; quatre cent quarante six,0
7930,six cent un; huit cent trente quatre,1
7931,quatre cent treize; cent soixante deux,0
7932,sept cent quatre vingt dix sept; quatre cent trente deux,0
7933,quatre cents; quatre cent quarante neuf,1
7934,trois cent soixante dix huit; six cent dix sept,1
7935,quatre cent cinquante; vingt cinq,0
7936,sept cent trente huit; quatre cent quatre vingt un,0
7937,huit cent dix; cent quatre vingt huit,0
7938,cinq cent quarante huit; six cent trente neuf,1
7939,cent quarante deux; quarante quatre,0
7940,sept cent trente quatre; vingt huit,0
7941,huit cent quarante cinq; deux cent quatre vingt cinq,0
7942,sept cent quatre vingt deux; huit cent soixante et un,1
7943,sept cent quatre vingt quatre; cent cinquante sept,0
7944,quatre cent quatre; sept cent soixante dix,1
7945,cent trente six; neuf cent trente trois,1
7946,neuf cent cinquante sept; trois cent un,0
7947,neuf cent quatre vingts; sept cent vingt quatre,0
7948,six cent un; trois cent quatorze,0
7949,trois cent vingt neuf; huit cent trente quatre,1
7950,trois cent soixante douze; cinq cent quatre vingt dix neuf,1
7951,quatre cent quinze; neuf cent vingt neuf,1
7952,cinquante huit; quatre cent soixante quatorze,1
7953,trois cent quatre vingt huit; neuf cent soixante dix sept,1
7954,six cent douze; neuf cent vingt six,1
7955,neuf cent soixante quatorze; quatre cent quatre vingt onze,0
7956,cinquante trois; deux cent quatre vingt dix neuf,1
7957,vingt six; quatre cent cinquante trois,1
7958,neuf cent quatre vingt un; huit cent treize,0
7959,six cent dix neuf; huit cent soixante quatorze,1
7960,neuf cent quarante huit; cinq cent quatre vingt onze,0
7961,cinq cent vingt sept; cent cinq,0
7962,six cent quatre vingts; deux cent soixante neuf,0
7963,deux cent soixante quatorze; cent soixante huit,0
7964,trois cent cinquante huit; cent quatre vingt douze,0
7965,huit cent cinquante six; neuf cent soixante dix huit,1
7966,deux cent dix sept; six cent vingt sept,1
7967,quatre cent soixante sept; quarante huit,0
7968,huit cent quatre; deux cent soixante treize,0
7969,neuf cent cinq; quatre cent seize,0
7970,cinq cent cinquante huit; huit cent trente sept,1
7971,deux cent six; quatre vingt six,0
7972,trois cent vingt trois; quatre cent quatre vingt cinq,1
7973,sept cent quatre vingt huit; cent quatre vingt seize,0
7974,sept cent trente deux; sept cent seize,0
7975,cinq cent dix neuf; sept cent soixante douze,1
7976,quatre cent seize; cent cinquante six,0
7977,sept cent quatre vingt dix neuf; huit cent vingt et un,1
7978,cinq cent huit; cinq cent dix huit,1
7979,quatre vingt quinze; sept cent quatre vingt quatorze,1
7980,cent cinquante quatre; cinq cent huit,1
7981,deux cent quarante trois; six cent quatre vingt deux,1
