,sents,labels
2014,De tager totusinde og nihundrede og fireogtredive hobbyer til Isengard.; De tager totusinde og syvhundrede og halvfjerds hobbyer til Isengard.,0
2015,Smeagol gør ettusinde og trehundrede og niogtreds fluer ondt.; Smeagol gør tretusinde og sekshundrede og niogtredive fluer ondt.,1
2016,Der er ettusinde og femoghalvfems bøger på biblioteket.; Der er tretusinde og nihundrede og toogfirs bøger på biblioteket.,1
2017,Han kunne spise firehundrede og tooghalvfems appelsiner.; Han kunne spise totusinde og trehundrede og syvogtyve appelsiner.,1
2018,Det koster tretusinde og ethundrede og seksogtredive dollars.; Det koster ettusinde og firehundrede og toogtreds dollars.,0
2019,Legolas kastede ettusinde og nihundrede og seksoghalvtreds dværge.; Legolas kastede totusinde og nihundrede og toogtreds dværge.,1
2020,Drengen har nihundrede og firs mønter.; Drengen har tretusinde og ottehundrede og tredive mønter.,1
2021,Der var firehundrede og to katte i huset.; Der var femhundrede og toogtreds katte i huset.,1
2022,Der var ettusinde og ottehundrede og femten katte i huset.; Der var ethundrede og seks katte i huset.,0
2023,Smeagol gør ettusinde og otteogtreds fluer ondt.; Smeagol gør firetusinde og femhundrede og syvogfyrre fluer ondt.,1
2024,Han kunne spise firetusinde og ottehundrede og syvoghalvfems appelsiner.; Han kunne spise totusinde og treogtyve appelsiner.,0
2025,Han kunne spise tretusinde og nihundrede og femogfyrre appelsiner.; Han kunne spise tretusinde og trehundrede og otteogtyve appelsiner.,0
2026,Han kunne spise totusinde og syvhundrede og seksoghalvfjerds appelsiner.; Han kunne spise tretusinde og nihundrede og halvtreds appelsiner.,1
2027,Værelset var fyldt med totusinde og seksten kartofler.; Værelset var fyldt med firetusinde og syvhundrede og seksoghalvfjerds kartofler.,1
2028,Der er totusinde og sekshundrede og femoghalvtreds bøger på biblioteket.; Der er ettusinde og ethundrede og fire bøger på biblioteket.,0
2029,Værelset var fyldt med ettusinde og nihundrede og fireogfirs kartofler.; Værelset var fyldt med ettusinde og tohundrede og seksogtreds kartofler.,0
2030,Der er firetusinde og enoghalvfjerds bøger på biblioteket.; Der er ettusinde og treogfirs bøger på biblioteket.,0
2031,Der var ettusinde og ottehundrede og treoghalvtreds æbler på bordet.; Der var totusinde og femhundrede og femogtyve æbler på bordet.,1
2032,Smeagol gør firetusinde og femhundrede og femogfyrre fluer ondt.; Smeagol gør totusinde og tohundrede og otteoghalvfems fluer ondt.,0
2033,Der er tretusinde og tohundrede og halvfjerds bøger på biblioteket.; Der er ottehundrede og femogfirs bøger på biblioteket.,0
2034,Der er ettusinde og sekshundrede og fireoghalvfems bøger på biblioteket.; Der er tretusinde og tohundrede og fireoghalvfems bøger på biblioteket.,1
2035,Der er firetusinde og trehundrede og halvfems bøger på biblioteket.; Der er tohundrede og treoghalvfems bøger på biblioteket.,0
2036,De tager totusinde og ethundrede og fireogtyve hobbyer til Isengard.; De tager firetusinde og ethundrede og fireogtreds hobbyer til Isengard.,1
2037,Han kunne spise tretusinde og syvhundrede og femten appelsiner.; Han kunne spise ettusinde og tohundrede og enogtreds appelsiner.,0
2038,Det koster totusinde og trehundrede og seksten dollars.; Det koster nihundrede og treogfirs dollars.,0
2039,Smeagol gør totusinde og sekshundrede og seksogfyrre fluer ondt.; Smeagol gør tretusinde og enogfirs fluer ondt.,1
2040,Han kunne spise tretusinde og ottehundrede og seksogfyrre appelsiner.; Han kunne spise totusinde og ti appelsiner.,0
2041,Der var trehundrede og otteogtreds katte i huset.; Der var firetusinde og ottehundrede og tretten katte i huset.,1
2042,Legolas kastede firetusinde og trehundrede og firs dværge.; Legolas kastede ettusinde og sekshundrede og otteogtreds dværge.,0
2043,Der var ottehundrede og atten katte i huset.; Der var firetusinde og nihundrede og toogfirs katte i huset.,1
2044,Der var ettusinde og trehundrede og sytten katte i huset.; Der var tretusinde og nihundrede og niogtyve katte i huset.,1
2045,Der er enoghalvfems ringe.; Der er ettusinde og ottehundrede og treds ringe.,1
2046,Der er firetusinde og ottehundrede og otteogtreds bøger på biblioteket.; Der er ettusinde og nioghalvfems bøger på biblioteket.,0
2047,Der er ettusinde og firehundrede og seksogtyve ringe.; Der er tretusinde og syvhundrede og syvogtredive ringe.,1
2048,Han kunne spise ettusinde og sekshundrede og treogtredive appelsiner.; Han kunne spise firetusinde og syvhundrede og femogtyve appelsiner.,1
2049,Der var ettusinde og nihundrede og firs katte i huset.; Der var ettusinde og ethundrede og treoghalvfems katte i huset.,0
2050,Drengen har totusinde og ottehundrede og firs mønter.; Drengen har ettusinde og femhundrede og seksoghalvfjerds mønter.,0
2051,Der er tretusinde og tohundrede og seksogtyve bøger på biblioteket.; Der er firetusinde og femhundrede og fireogfirs bøger på biblioteket.,1
2052,Smeagol gør totusinde og nioghalvfems fluer ondt.; Smeagol gør tretusinde og ethundrede fluer ondt.,1
2053,Der var firetusinde og trehundrede og femogtyve æbler på bordet.; Der var nihundrede og tooghalvtreds æbler på bordet.,0
2054,Drengen har ettusinde og ottehundrede og enogfyrre mønter.; Drengen har ettusinde og nihundrede og syvogfirs mønter.,1
2055,Der er tretusinde og ottehundrede og fireogfirs bøger på biblioteket.; Der er totusinde og trehundrede og seksogfyrre bøger på biblioteket.,0
2056,Der var totusinde og trehundrede og fireogtreds katte i huset.; Der var tretusinde og femhundrede og enogtreds katte i huset.,1
2057,Der var totusinde og sekshundrede og nioghalvtreds æbler på bordet.; Der var firetusinde og seks æbler på bordet.,1
2058,Legolas kastede ettusinde og ethundrede og nioghalvfjerds dværge.; Legolas kastede nihundrede og otteoghalvfjerds dværge.,0
2059,Det koster ettusinde og trehundrede og et dollars.; Det koster sekshundrede og seksogtyve dollars.,0
2060,Drengen har ettusinde og femhundrede og enogtyve mønter.; Drengen har totusinde og ethundrede og syvoghalvtreds mønter.,1
2061,Drengen har ettusinde og ottehundrede og syvoghalvtreds mønter.; Drengen har ettusinde og sekshundrede og toogtyve mønter.,0
2062,Han kunne spise syvhundrede og syvoghalvfems appelsiner.; Han kunne spise tretusinde og tohundrede og nioghalvfems appelsiner.,1
2063,Der var firetusinde og firehundrede og firs æbler på bordet.; Der var tretusinde og nihundrede og tooghalvfjerds æbler på bordet.,0
2064,Der er ettusinde og syvhundrede og niogfirs bøger på biblioteket.; Der er totusinde og firehundrede og tooghalvfjerds bøger på biblioteket.,1
2065,Der var totusinde og ethundrede og tre æbler på bordet.; Der var firetusinde og syvhundrede og otte æbler på bordet.,1
2066,Der var firetusinde og syvhundrede og halvfjerds katte i huset.; Der var tretusinde og tohundrede og enogtreds katte i huset.,0
2067,Der er ettusinde og nihundrede og toogtyve ringe.; Der er totusinde og ethundrede og halvtreds ringe.,1
2068,Det koster firetusinde og ottehundrede og treogfyrre dollars.; Det koster ottehundrede og treogfirs dollars.,0
2069,Legolas kastede tretusinde og syvhundrede og syvoghalvtreds dværge.; Legolas kastede firetusinde og trehundrede og tooghalvtreds dværge.,1
2070,Smeagol gør firetusinde og syvhundrede og seksogfirs fluer ondt.; Smeagol gør firehundrede og toogtreds fluer ondt.,0
2071,Det koster firetusinde og femhundrede og fyrre dollars.; Det koster firetusinde og trehundrede og treogtyve dollars.,0
2072,Der var ettusinde og nihundrede og nitten katte i huset.; Der var tohundrede og treogtreds katte i huset.,0
2073,Drengen har nihundrede og enogfyrre mønter.; Drengen har ettusinde og femhundrede og ni mønter.,1
2074,Der er ettusinde og trehundrede og fem bøger på biblioteket.; Der er ettusinde og ethundrede og toogtyve bøger på biblioteket.,0
2075,De tager tretusinde og sekshundrede og treogtreds hobbyer til Isengard.; De tager syvhundrede og fireogtyve hobbyer til Isengard.,0
2076,Værelset var fyldt med tretusinde og syvhundrede og et kartofler.; Værelset var fyldt med femhundrede og enogtredive kartofler.,0
2077,Værelset var fyldt med femhundrede og nioghalvfems kartofler.; Værelset var fyldt med firetusinde og ottehundrede og fireoghalvfems kartofler.,1
2078,Smeagol gør firetusinde og trehundrede og tretten fluer ondt.; Smeagol gør firetusinde og ethundrede og treoghalvfjerds fluer ondt.,0
2079,Drengen har firetusinde og enogtreds mønter.; Drengen har totusinde og trehundrede og halvtreds mønter.,0
2080,De tager tretusinde og ethundrede og syvoghalvfjerds hobbyer til Isengard.; De tager ettusinde og ethundrede og tolv hobbyer til Isengard.,0
2081,Der var ettusinde og sekshundrede og toogtreds æbler på bordet.; Der var tretusinde og sekshundrede og tredive æbler på bordet.,1
2082,Værelset var fyldt med tretusinde og femhundrede og tooghalvfems kartofler.; Værelset var fyldt med firetusinde og firehundrede og niogtyve kartofler.,1
2083,Drengen har syvhundrede og otteogfirs mønter.; Drengen har syvhundrede og ti mønter.,0
2084,Smeagol gør ettusinde og nihundrede og niogtredive fluer ondt.; Smeagol gør firetusinde og femhundrede fluer ondt.,1
2085,Legolas kastede tretusinde og ottehundrede og fireoghalvfjerds dværge.; Legolas kastede totusinde og trehundrede og sytten dværge.,0
2086,Han kunne spise ettusinde og syvhundrede og femoghalvfjerds appelsiner.; Han kunne spise ettusinde og femhundrede og fireogfyrre appelsiner.,0
2087,Der er ettusinde og trehundrede og to bøger på biblioteket.; Der er ettusinde og firehundrede og fireogtyve bøger på biblioteket.,1
2088,Det koster tretusinde og tohundrede og otteogtredive dollars.; Det koster tretusinde og sekshundrede og femogfirs dollars.,1
2089,Der var tretusinde og tohundrede og seksogtyve katte i huset.; Der var tohundrede og treoghalvfjerds katte i huset.,0
2090,Legolas kastede tretusinde og femhundrede og niogtyve dværge.; Legolas kastede ottehundrede og ti dværge.,0
2091,Legolas kastede tohundrede og seksogfirs dværge.; Legolas kastede firetusinde og syvhundrede og otteogtredive dværge.,1
2092,Der var totusinde og tohundrede og niogfyrre katte i huset.; Der var ettusinde og syvhundrede og syvoghalvfems katte i huset.,0
2093,Han kunne spise totusinde og firehundrede og femogfirs appelsiner.; Han kunne spise ethundrede og nioghalvfems appelsiner.,0
2094,Værelset var fyldt med firetusinde og nihundrede og syvogtreds kartofler.; Værelset var fyldt med ettusinde og femhundrede og fireogtredive kartofler.,0
2095,Smeagol gør ettusinde og syvhundrede og treoghalvfems fluer ondt.; Smeagol gør totusinde og ottehundrede og nitten fluer ondt.,1
2096,Drengen har tretusinde og tohundrede og treogtyve mønter.; Drengen har totusinde og sekshundrede og niogfyrre mønter.,0
2097,Han kunne spise firehundrede og fjorten appelsiner.; Han kunne spise ettusinde og syvhundrede og femoghalvtreds appelsiner.,1
2098,Der var totusinde og syvhundrede og syvogtyve æbler på bordet.; Der var seksogfirs æbler på bordet.,0
2099,De tager ettusinde og ottehundrede og seksogfirs hobbyer til Isengard.; De tager ottehundrede og treogtredive hobbyer til Isengard.,0
2100,Smeagol gør syvhundrede og syvogtreds fluer ondt.; Smeagol gør ettusinde og ottehundrede og fyrre fluer ondt.,1
2101,Smeagol gør sekshundrede og femogtyve fluer ondt.; Smeagol gør firetusinde og femhundrede og enogfyrre fluer ondt.,1
2102,Der var ettusinde og ottehundrede og elleve katte i huset.; Der var tretusinde og firehundrede og otteogtyve katte i huset.,1
2103,Værelset var fyldt med totusinde og sekshundrede og atten kartofler.; Værelset var fyldt med firehundrede og halvfjerds kartofler.,0
2104,Der var totusinde og treogtyve katte i huset.; Der var firetusinde og firehundrede og nitten katte i huset.,1
2105,Drengen har totusinde og ethundrede og otteogfyrre mønter.; Drengen har tretusinde og syvhundrede og seksogtredive mønter.,1
2106,Der er tretusinde og trehundrede og nioghalvtreds ringe.; Der er ettusinde og tohundrede og femoghalvtreds ringe.,0
2107,Legolas kastede tretusinde og tohundrede og otteogtredive dværge.; Legolas kastede tretusinde og sekshundrede og enogtreds dværge.,1
2108,Legolas kastede syvhundrede og fire dværge.; Legolas kastede totusinde og ethundrede og otteoghalvfjerds dværge.,1
2109,Han kunne spise firetusinde og femhundrede og fireogtredive appelsiner.; Han kunne spise firehundrede og otteogtredive appelsiner.,0
2110,De tager ettusinde og nioghalvfems hobbyer til Isengard.; De tager tretusinde og ottehundrede og syvoghalvtreds hobbyer til Isengard.,1
2111,Værelset var fyldt med firetusinde og fem kartofler.; Værelset var fyldt med tretusinde og enogfyrre kartofler.,0
2112,Der var tohundrede og tolv æbler på bordet.; Der var firetusinde og firehundrede og tooghalvtreds æbler på bordet.,1
2113,Smeagol gør firetusinde og ottehundrede og syvoghalvtreds fluer ondt.; Smeagol gør tretusinde og syvhundrede og halvfems fluer ondt.,0
2114,Der er fem bøger på biblioteket.; Der er tretusinde og ottehundrede og treoghalvfjerds bøger på biblioteket.,1
2115,Det koster syvhundrede dollars.; Det koster totusinde og tohundrede og treds dollars.,1
2116,De tager totusinde og ethundrede og ti hobbyer til Isengard.; De tager firetusinde og trehundrede og otteoghalvtreds hobbyer til Isengard.,1
2117,De tager syvhundrede og halvfems hobbyer til Isengard.; De tager ettusinde og trehundrede og syvogtredive hobbyer til Isengard.,1
2118,Der er firetusinde og femhundrede og tooghalvfjerds ringe.; Der er totusinde og ethundrede og treogfyrre ringe.,0
2119,Der var firetusinde og firehundrede og syvogtyve æbler på bordet.; Der var tretusinde og sekshundrede og otte æbler på bordet.,0
2120,Der er totusinde og niogfirs ringe.; Der er tretusinde og nihundrede og fireogtyve ringe.,1
2121,Legolas kastede ettusinde og femhundrede og seksoghalvtreds dværge.; Legolas kastede firetusinde og sekshundrede og tooghalvfjerds dværge.,1
2122,Smeagol gør tretusinde og tretten fluer ondt.; Smeagol gør ettusinde og trehundrede og femoghalvtreds fluer ondt.,0
2123,Han kunne spise tohundrede og fireogtreds appelsiner.; Han kunne spise totusinde og trehundrede og toogtredive appelsiner.,1
2124,Værelset var fyldt med firetusinde og femhundrede og fireogtyve kartofler.; Værelset var fyldt med totusinde og firehundrede og femogtreds kartofler.,0
2125,Legolas kastede firetusinde og tohundrede og seksoghalvfems dværge.; Legolas kastede totusinde og nihundrede og treogfirs dværge.,0
2126,De tager syvhundrede og fire hobbyer til Isengard.; De tager ettusinde og tohundrede og enogfirs hobbyer til Isengard.,1
2127,Drengen har firetusinde og sekshundrede og treogtreds mønter.; Drengen har firetusinde og sekshundrede og treogfirs mønter.,1
2128,Drengen har totusinde og ethundrede og fyrre mønter.; Drengen har totusinde og firehundrede og enogtreds mønter.,1
2129,Der var tretusinde og sekshundrede og atten katte i huset.; Der var firehundrede og enogtyve katte i huset.,0
2130,Værelset var fyldt med totusinde og ethundrede og fireogtreds kartofler.; Værelset var fyldt med sekshundrede og syvogtreds kartofler.,0
2131,Der er totusinde og femhundrede og niogtreds bøger på biblioteket.; Der er firetusinde og tohundrede og enogtyve bøger på biblioteket.,1
2132,Drengen har ettusinde og sekshundrede og halvtreds mønter.; Drengen har totusinde og ethundrede og femogtyve mønter.,1
2133,Legolas kastede tretusinde og ottehundrede og nioghalvfems dværge.; Legolas kastede ettusinde og syvhundrede og syvoghalvtreds dværge.,0
2134,Legolas kastede tretusinde og femhundrede og syvogtyve dværge.; Legolas kastede firetusinde og tohundrede og enoghalvfems dværge.,1
2135,Legolas kastede ettusinde og ethundrede og fire dværge.; Legolas kastede totusinde og sekshundrede og syvogtreds dværge.,1
2136,Der var tretusinde og nihundrede og tredive æbler på bordet.; Der var totusinde og sekshundrede og femoghalvfjerds æbler på bordet.,0
2137,Smeagol gør tretusinde og femhundrede og treogfyrre fluer ondt.; Smeagol gør ettusinde og femhundrede og treogfirs fluer ondt.,0
2138,Smeagol gør totusinde og sekshundrede og tooghalvfems fluer ondt.; Smeagol gør firetusinde og ottehundrede og otteoghalvfjerds fluer ondt.,1
2139,Han kunne spise totusinde og firehundrede og femoghalvtreds appelsiner.; Han kunne spise tretusinde og ethundrede og femogtyve appelsiner.,1
2140,Han kunne spise totusinde og sekshundrede og tre appelsiner.; Han kunne spise totusinde og trehundrede og nioghalvtreds appelsiner.,0
2141,Han kunne spise ettusinde og toogfyrre appelsiner.; Han kunne spise totusinde og tohundrede og otte appelsiner.,1
2142,Smeagol gør ettusinde og ethundrede og niogtreds fluer ondt.; Smeagol gør firetusinde og tohundrede og niogtyve fluer ondt.,1
2143,Han kunne spise fireoghalvfems appelsiner.; Han kunne spise ethundrede og halvfems appelsiner.,1
2144,Der var tretusinde og tohundrede og syv æbler på bordet.; Der var tretusinde og sekshundrede og to æbler på bordet.,1
2145,Det koster totusinde og tohundrede og niogfyrre dollars.; Det koster ettusinde og ethundrede og syvogtyve dollars.,0
2146,Drengen har tretusinde og ethundrede og seksoghalvfjerds mønter.; Drengen har totusinde og sekshundrede og nitten mønter.,0
2147,Der er ethundrede og seksogtreds bøger på biblioteket.; Der er ettusinde og tohundrede og enogtredive bøger på biblioteket.,1
2148,Legolas kastede tretusinde og femogtyve dværge.; Legolas kastede firetusinde og tohundrede og fireogtyve dværge.,1
2149,Drengen har firetusinde og ottehundrede og tooghalvfems mønter.; Drengen har ettusinde og trehundrede og nioghalvfems mønter.,0
2150,Der var totusinde og syvhundrede og femogtyve katte i huset.; Der var firetusinde og ottehundrede og seks katte i huset.,1
2151,Der er firetusinde og nihundrede og femoghalvfems ringe.; Der er ettusinde og ottehundrede og fireoghalvtreds ringe.,0
2152,Værelset var fyldt med ettusinde og tohundrede og enogtreds kartofler.; Værelset var fyldt med tretusinde og toogtredive kartofler.,1
2153,Drengen har ettusinde og femhundrede og toogfirs mønter.; Drengen har firetusinde og nihundrede og treoghalvfjerds mønter.,1
2154,Drengen har totusinde og tohundrede og enoghalvfjerds mønter.; Drengen har totusinde og nihundrede og tyve mønter.,1
2155,Smeagol gør ettusinde og syvhundrede og fireogfyrre fluer ondt.; Smeagol gør firehundrede og niogtyve fluer ondt.,0
2156,De tager syvhundrede og elleve hobbyer til Isengard.; De tager fjorten hobbyer til Isengard.,0
2157,Værelset var fyldt med firetusinde og syvhundrede og femogfyrre kartofler.; Værelset var fyldt med totusinde og nioghalvfems kartofler.,0
2158,Det koster ettusinde og enoghalvtreds dollars.; Det koster totusinde og femhundrede og seksogtyve dollars.,1
2159,De tager tretusinde og syvhundrede og niogfyrre hobbyer til Isengard.; De tager totusinde og firehundrede og toogfirs hobbyer til Isengard.,0
2160,Drengen har tretusinde og femhundrede og syv mønter.; Drengen har tretusinde og tohundrede og otteoghalvfems mønter.,0
2161,Han kunne spise tretusinde og ethundrede og otteogtreds appelsiner.; Han kunne spise firetusinde og femhundrede og fireogfirs appelsiner.,1
2162,Der var tretusinde og femhundrede og tooghalvfems katte i huset.; Der var tretusinde og sekshundrede og fireoghalvfems katte i huset.,1
2163,Der er syvhundrede og enoghalvfjerds bøger på biblioteket.; Der er totusinde og sekshundrede og enogtyve bøger på biblioteket.,1
2164,Smeagol gør firetusinde og ethundrede og enogfyrre fluer ondt.; Smeagol gør ettusinde og tohundrede og syvogfirs fluer ondt.,0
2165,Der var tretusinde og femhundrede og syvoghalvfjerds æbler på bordet.; Der var firetusinde og nihundrede og femogtreds æbler på bordet.,1
2166,Smeagol gør tretusinde og ottehundrede og fireoghalvfems fluer ondt.; Smeagol gør ettusinde og tohundrede og toogfyrre fluer ondt.,0
2167,Det koster totusinde og tohundrede og femoghalvtreds dollars.; Det koster totusinde og enoghalvfjerds dollars.,0
2168,Der er totusinde og firehundrede og tyve bøger på biblioteket.; Der er tretusinde og sekshundrede og seksogfyrre bøger på biblioteket.,1
2169,Der var ettusinde og sekshundrede og niogtyve æbler på bordet.; Der var totusinde og sekshundrede og halvtreds æbler på bordet.,1
2170,Legolas kastede syvhundrede og sytten dværge.; Legolas kastede syvhundrede dværge.,0
2171,Der er firetusinde og nihundrede og niogtredive bøger på biblioteket.; Der er ottehundrede og halvtreds bøger på biblioteket.,0
2172,Det koster tretusinde og ethundrede og femogtredive dollars.; Det koster totusinde og ottehundrede og halvfems dollars.,0
2173,Drengen har ettusinde og tohundrede og nioghalvfems mønter.; Drengen har tretusinde og nihundrede og sytten mønter.,1
2174,Smeagol gør totusinde og sekshundrede og elleve fluer ondt.; Smeagol gør nihundrede og toogtyve fluer ondt.,0
2175,Der var tretusinde og syvhundrede og toogtyve æbler på bordet.; Der var totusinde og trehundrede og seksogtredive æbler på bordet.,0
2176,Smeagol gør totusinde og ethundrede og fireogtredive fluer ondt.; Smeagol gør totusinde og ethundrede og femogfyrre fluer ondt.,1
2177,Værelset var fyldt med firetusinde og toogtyve kartofler.; Værelset var fyldt med tohundrede og enogfirs kartofler.,0
2178,Det koster ettusinde og femhundrede og treoghalvfjerds dollars.; Det koster tretusinde og nihundrede og tooghalvfjerds dollars.,1
2179,Det koster tretusinde og syvhundrede og tre dollars.; Det koster trehundrede og atten dollars.,0
2180,De tager syvhundrede og treoghalvtreds hobbyer til Isengard.; De tager ettusinde og tohundrede og halvtreds hobbyer til Isengard.,1
2181,Smeagol gør tretusinde og sekshundrede og nioghalvtreds fluer ondt.; Smeagol gør firetusinde og trehundrede og seksoghalvtreds fluer ondt.,1
2182,De tager firetusinde og firehundrede og elleve hobbyer til Isengard.; De tager tretusinde og sekshundrede og fireoghalvfjerds hobbyer til Isengard.,0
2183,Det koster totusinde og sekshundrede og syvoghalvfems dollars.; Det koster firetusinde og femhundrede og syvoghalvtreds dollars.,1
2184,Legolas kastede firetusinde og femhundrede og syvogfyrre dværge.; Legolas kastede ettusinde og syvhundrede og tyve dværge.,0
2185,Det koster tohundrede og fireogtyve dollars.; Det koster ettusinde og sekshundrede og syvogfyrre dollars.,1
2186,Værelset var fyldt med ettusinde og nihundrede og femogtredive kartofler.; Værelset var fyldt med firetusinde og firehundrede og fem kartofler.,1
2187,Der var ettusinde og nihundrede og otteoghalvfems æbler på bordet.; Der var syvhundrede og syvogtyve æbler på bordet.,0
2188,Der var firetusinde og nihundrede og femogtredive æbler på bordet.; Der var otteogfyrre æbler på bordet.,0
2189,Der var firetusinde og femhundrede og femogtyve æbler på bordet.; Der var totusinde og firehundrede og treogtyve æbler på bordet.,0
2190,Værelset var fyldt med totusinde og tohundrede og fireogfirs kartofler.; Værelset var fyldt med tretusinde og tohundrede og tre kartofler.,1
2191,Værelset var fyldt med totusinde og tohundrede og niogfyrre kartofler.; Værelset var fyldt med firetusinde og femhundrede og fireogtredive kartofler.,1
2192,Der er totusinde og tohundrede og nioghalvtreds ringe.; Der er firetusinde og femhundrede og otte ringe.,1
2193,Drengen har ettusinde og ethundrede og treogfirs mønter.; Drengen har tretusinde og femhundrede og enogfyrre mønter.,1
2194,Han kunne spise tretusinde og enogtreds appelsiner.; Han kunne spise tretusinde og nihundrede og tooghalvtreds appelsiner.,1
2195,Der er sekshundrede og treogfirs bøger på biblioteket.; Der er firetusinde og syvhundrede og fireogtyve bøger på biblioteket.,1
2196,Der var toogtredive katte i huset.; Der var tretusinde og syvhundrede og tre katte i huset.,1
2197,Der er ottehundrede og fireogtreds ringe.; Der er totusinde og nihundrede og seks ringe.,1
2198,Værelset var fyldt med ettusinde og tohundrede og toogfyrre kartofler.; Værelset var fyldt med totusinde og ethundrede og halvfjerds kartofler.,1
2199,Legolas kastede totusinde og nihundrede og toogtyve dværge.; Legolas kastede sekshundrede og enoghalvfems dværge.,0
2200,Der var firetusinde og tohundrede og seksoghalvfems katte i huset.; Der var firetusinde og firehundrede og femoghalvtreds katte i huset.,1
2201,Værelset var fyldt med ettusinde og ethundrede og seksoghalvfjerds kartofler.; Værelset var fyldt med totusinde og syvogtreds kartofler.,1
2202,Han kunne spise ettusinde og femhundrede og treogfyrre appelsiner.; Han kunne spise firetusinde og ethundrede og seksogfyrre appelsiner.,1
2203,Der er firetusinde og ottehundrede og treogfirs ringe.; Der er totusinde og ethundrede og enoghalvfjerds ringe.,0
2204,Smeagol gør ottehundrede og seksogtredive fluer ondt.; Smeagol gør firehundrede og syv fluer ondt.,0
2205,Der er tretusinde og femhundrede og femogtredive ringe.; Der er ottehundrede og treogfyrre ringe.,0
2206,Smeagol gør totusinde og fjorten fluer ondt.; Smeagol gør totusinde og otteoghalvfjerds fluer ondt.,1
2207,Legolas kastede ettusinde og ottehundrede og halvfems dværge.; Legolas kastede totusinde og fyrre dværge.,1
2208,Smeagol gør ettusinde og sekshundrede og seksogfirs fluer ondt.; Smeagol gør ethundrede og fireogfirs fluer ondt.,0
2209,Der er ettusinde og trehundrede og fireogtyve bøger på biblioteket.; Der er ethundrede og niogtyve bøger på biblioteket.,0
2210,Smeagol gør firetusinde og syvogtreds fluer ondt.; Smeagol gør firetusinde og ethundrede og halvtreds fluer ondt.,1
2211,Der var firetusinde og nihundrede og fireoghalvtreds æbler på bordet.; Der var tretusinde og femhundrede og fyrre æbler på bordet.,0
2212,De tager trehundrede og fireogtyve hobbyer til Isengard.; De tager firetusinde og tohundrede og fireoghalvfjerds hobbyer til Isengard.,1
2213,Det koster tretusinde og nihundrede og enogtyve dollars.; Det koster totusinde og fireogtyve dollars.,0
2214,Drengen har totusinde og nihundrede og tredive mønter.; Drengen har totusinde og femhundrede og tooghalvfjerds mønter.,0
2215,Smeagol gør syvhundrede og treoghalvtreds fluer ondt.; Smeagol gør firetusinde og trehundrede og treogtyve fluer ondt.,1
2216,Det koster nihundrede og fireoghalvfems dollars.; Det koster firetusinde og niogtyve dollars.,1
2217,Der er totusinde og firehundrede og tredive bøger på biblioteket.; Der er firetusinde og ottehundrede og seksoghalvfjerds bøger på biblioteket.,1
2218,Legolas kastede tretusinde og ethundrede og sytten dværge.; Legolas kastede firetusinde og firehundrede og treds dværge.,1
2219,Smeagol gør totusinde og nihundrede og fireogtreds fluer ondt.; Smeagol gør totusinde og ottehundrede og enogfyrre fluer ondt.,0
2220,Der var firetusinde og nihundrede og otteogtyve æbler på bordet.; Der var tretusinde og femhundrede og femogtreds æbler på bordet.,0
2221,Det koster totusinde og femhundrede og enogtredive dollars.; Det koster tretusinde og femhundrede og femogtreds dollars.,1
2222,Han kunne spise firetusinde og trehundrede og sytten appelsiner.; Han kunne spise firetusinde og tohundrede og treogtredive appelsiner.,0
2223,Der er tretusinde og nihundrede og femogtreds bøger på biblioteket.; Der er ettusinde og fireoghalvtreds bøger på biblioteket.,0
2224,Der var firetusinde og sekshundrede og enoghalvfjerds katte i huset.; Der var ettusind katte i huset.,0
2225,Der var tretusinde og trehundrede og tooghalvfjerds katte i huset.; Der var trehundrede og ti katte i huset.,0
2226,Der var trehundrede og fyrre æbler på bordet.; Der var totusinde og trehundrede og femten æbler på bordet.,1
2227,Der var ettusinde og sekshundrede og syvogtredive katte i huset.; Der var firetusinde og ethundrede og femoghalvtreds katte i huset.,1
2228,Værelset var fyldt med firetusinde og ottehundrede og otteogfyrre kartofler.; Værelset var fyldt med firetusinde og ottehundrede og toogtreds kartofler.,1
2229,Der er ettusinde og syvhundrede og tyve ringe.; Der er totusinde og ottehundrede og femogfyrre ringe.,1
2230,Der var totusinde og sekshundrede og fyrre æbler på bordet.; Der var ottehundrede og otteoghalvfems æbler på bordet.,0
2231,Der er nihundrede og seksogtyve ringe.; Der er sekshundrede og otteoghalvfjerds ringe.,0
2232,De tager tretusinde og ethundrede og halvfems hobbyer til Isengard.; De tager firetusinde og nihundrede og toogfirs hobbyer til Isengard.,1
2233,Legolas kastede tretusinde og ethundrede og seksten dværge.; Legolas kastede ettusinde og ethundrede og niogfirs dværge.,0
2234,Værelset var fyldt med firetusinde og sekshundrede og enogtyve kartofler.; Værelset var fyldt med firetusinde og ottehundrede og femogtredive kartofler.,1
2235,Der er sekshundrede og treogtredive bøger på biblioteket.; Der er firetusinde og femhundrede og elleve bøger på biblioteket.,1
2236,Der var totusinde og trehundrede og femogtyve æbler på bordet.; Der var tretusinde og sekshundrede og enoghalvfjerds æbler på bordet.,1
2237,Der er enoghalvtreds bøger på biblioteket.; Der er tretusinde og ethundrede og seksogfirs bøger på biblioteket.,1
2238,Der var ettusinde og nihundrede og nitten katte i huset.; Der var totusinde og firehundrede og otteogtredive katte i huset.,1
