,sents,labels
1184,Il y avait quatre mille cent sept chats dans la maison.; Il y avait trois mille cent soixante cinq chats dans la maison.,0
1185,Smeagol blesse trois mille deux cent trente huit mouches.; Smeagol blesse deux mille cinq cent soixante cinq mouches.,0
1186,Smeagol blesse trois mille six cent cinquante huit mouches.; Smeagol blesse quatre mille neuf cent cinquante trois mouches.,1
1187,Cela coûte deux mille neuf cent quatre vingt neuf dollars.; Cela coûte mille six cent treize dollars.,0
1188,Il y a sept cent deux anneaux.; Il y a cinq cent soixante sept anneaux.,0
1189,Cela coûte sept cent soixante dollars.; Cela coûte quatre mille trois cent quatre vingt quinze dollars.,1
1190,Il y a trois mille huit cent quatre vingt neuf anneaux.; Il y a deux mille quatre vingt quatre anneaux.,0
1191,Il pouvait manger trois mille cinq cent trente quatre oranges.; Il pouvait manger deux mille trois cent trois oranges.,0
1192,Il pouvait manger deux mille vingt trois oranges.; Il pouvait manger mille six cent quarante deux oranges.,0
1193,Il y avait deux cent soixante neuf chats dans la maison.; Il y avait mille quatre cent vingt quatre chats dans la maison.,1
1194,Ils emmènent mille deux cent quatre vingt douze hobbits à Isengard.; Ils emmènent mille trente six hobbits à Isengard.,0
1195,Cela coûte quatre mille cinq cent trois dollars.; Cela coûte trois mille cinq cent trois dollars.,0
1196,Legolas a jeté deux mille deux cent soixante dix sept nains.; Legolas a jeté six cent vingt sept nains.,0
1197,La pièce était remplie de quatre mille six cent cinquante huit pommes de terre.; La pièce était remplie de quatre mille six cent soixante dix neuf pommes de terre.,1
1198,La pièce était remplie de mille cinq cent soixante deux pommes de terre.; La pièce était remplie de deux mille huit cent quarante sept pommes de terre.,1
1199,Il y a quatre mille quatre cent trente huit anneaux.; Il y a deux mille deux cent quatre vingt six anneaux.,0
1200,Le garçon a mille six cent soixante treize pièces.; Le garçon a quatre mille huit cent quarante et un pièces.,1
1201,Il pouvait manger mille sept cent trente sept oranges.; Il pouvait manger quatre cent trente huit oranges.,0
1202,Il y a mille huit cent quatre vingt un anneaux.; Il y a mille cent anneaux.,0
1203,La pièce était remplie de quatre mille quatre cent quatre vingt deux pommes de terre.; La pièce était remplie de neuf cent treize pommes de terre.,0
1204,La pièce était remplie de trois mille deux cent trente huit pommes de terre.; La pièce était remplie de quatre mille trois cent vingt sept pommes de terre.,1
1205,Il y a mille onze anneaux.; Il y a deux mille deux cent trente anneaux.,1
1206,Il y a trois mille huit cent huit anneaux.; Il y a trois cent quatre vingt trois anneaux.,0
1207,Ils emmènent trois mille quatre vingt douze hobbits à Isengard.; Ils emmènent trois mille cinq cent soixante sept hobbits à Isengard.,1
1208,Ils emmènent trois mille neuf cent quarante sept hobbits à Isengard.; Ils emmènent quatre mille sept cent trente hobbits à Isengard.,1
1209,Il pouvait manger deux mille six cent quatre vingt quinze oranges.; Il pouvait manger mille neuf cent quarante huit oranges.,0
1210,Il y a trois mille trois cent dix neuf anneaux.; Il y a mille cinq cent cinquante et un anneaux.,0
1211,Legolas a jeté deux cent cinquante et un nains.; Legolas a jeté deux mille deux cent quarante et un nains.,1
1212,Il y a neuf cent cinquante cinq livres dans la bibliothèque.; Il y a mille quatre cent treize livres dans la bibliothèque.,1
1213,Il y avait quatre mille huit cent soixante quinze pommes sur la table.; Il y avait mille huit cent cinquante huit pommes sur la table.,0
1214,Il y avait deux mille cinq chats dans la maison.; Il y avait cent soixante seize chats dans la maison.,0
1215,Il y a quatre mille cinq cent vingt sept livres dans la bibliothèque.; Il y a trois cent trois livres dans la bibliothèque.,0
1216,La pièce était remplie de trois mille quatre vingt neuf pommes de terre.; La pièce était remplie de neuf cent soixante quinze pommes de terre.,0
1217,Il y avait deux mille six cent quatre chats dans la maison.; Il y avait cinq cent sept chats dans la maison.,0
1218,Il y avait trois mille deux cent huit chats dans la maison.; Il y avait quatre mille cinq cent quinze chats dans la maison.,1
1219,Il y avait trois mille six cent seize chats dans la maison.; Il y avait mille sept cent quarante cinq chats dans la maison.,0
1220,Il pouvait manger trois mille trois cent quatorze oranges.; Il pouvait manger sept cent quatre vingt treize oranges.,0
1221,Le garçon a mille sept cent un pièces.; Le garçon a quatre mille cent vingt trois pièces.,1
1222,Ils emmènent quatre mille six cent vingt cinq hobbits à Isengard.; Ils emmènent mille quatre cent vingt deux hobbits à Isengard.,0
1223,Legolas a jeté trois mille sept cent vingt sept nains.; Legolas a jeté trois mille cent soixante sept nains.,0
1224,Il y a quatre mille quatre cent vingt six livres dans la bibliothèque.; Il y a quatre mille quarante neuf livres dans la bibliothèque.,0
1225,Il y a cinq cent trente sept livres dans la bibliothèque.; Il y a deux mille trois cent dix huit livres dans la bibliothèque.,1
1226,Il y a soixante deux livres dans la bibliothèque.; Il y a quatre mille six cent sept livres dans la bibliothèque.,1
1227,Il y avait trois mille sept cent quarante huit pommes sur la table.; Il y avait deux mille trois cent trente deux pommes sur la table.,0
1228,Il y a quatre cent quatre vingt un anneaux.; Il y a quatre mille cinq cent soixante huit anneaux.,1
1229,Smeagol blesse trois mille huit cent dix mouches.; Smeagol blesse trois mille six cent trente neuf mouches.,0
1230,Il y a huit cent treize livres dans la bibliothèque.; Il y a mille six cent seize livres dans la bibliothèque.,1
1231,Smeagol blesse sept cent vingt sept mouches.; Smeagol blesse deux mille quatre cent trente trois mouches.,1
1232,Ils emmènent huit cent douze hobbits à Isengard.; Ils emmènent deux mille cent quarante et un hobbits à Isengard.,1
1233,Il y a deux mille trois cent quarante et un anneaux.; Il y a quatre mille trois cent quatre vingt quatre anneaux.,1
1234,Il y avait deux mille quatre cent quatorze pommes sur la table.; Il y avait quatre mille huit cent trente deux pommes sur la table.,1
1235,Cela coûte mille huit cent neuf dollars.; Cela coûte deux mille trois cent quatre vingt dix neuf dollars.,1
1236,Le garçon a six cent onze pièces.; Le garçon a trois cent quatre vingt trois pièces.,0
1237,Cela coûte trois mille huit cent soixante treize dollars.; Cela coûte deux mille sept cent six dollars.,0
1238,La pièce était remplie de deux mille cinquante trois pommes de terre.; La pièce était remplie de deux mille huit cent vingt quatre pommes de terre.,1
1239,La pièce était remplie de deux mille sept cent soixante trois pommes de terre.; La pièce était remplie de quatre mille trente trois pommes de terre.,1
1240,Ils emmènent quatre mille cent cinquante cinq hobbits à Isengard.; Ils emmènent deux mille deux cent trente six hobbits à Isengard.,0
1241,Le garçon a trois mille huit cent soixante cinq pièces.; Le garçon a quatre mille deux cent trente deux pièces.,1
1242,Il y a quatre mille neuf cent quatre vingt sept livres dans la bibliothèque.; Il y a deux mille cinq cent soixante cinq livres dans la bibliothèque.,0
1243,Il pouvait manger trois mille quatre cent quatre oranges.; Il pouvait manger mille sept cent cinquante trois oranges.,0
1244,Il pouvait manger quatre mille cent quarante sept oranges.; Il pouvait manger deux mille neuf cent soixante quatre oranges.,0
1245,Cela coûte trois mille huit cent quarante quatre dollars.; Cela coûte neuf cent soixante quatorze dollars.,0
1246,Le garçon a trois mille cinq cent soixante cinq pièces.; Le garçon a trois mille sept cent soixante huit pièces.,1
1247,Le garçon a trois mille deux cent quatre vingt six pièces.; Le garçon a trois mille six cent quatre vingt un pièces.,1
1248,Il y avait deux mille deux cent quatre vingt dix neuf pommes sur la table.; Il y avait mille sept cent soixante trois pommes sur la table.,0
1249,Il y avait soixante neuf pommes sur la table.; Il y avait trois mille quatre cent trente cinq pommes sur la table.,1
1250,La pièce était remplie de six cent six pommes de terre.; La pièce était remplie de cinq cent neuf pommes de terre.,0
1251,Il y avait deux mille cinq cent vingt six pommes sur la table.; Il y avait trois mille six cent quatre vingt cinq pommes sur la table.,1
1252,Cela coûte quatre mille quatre cent trente cinq dollars.; Cela coûte trois mille sept cent quatre vingt neuf dollars.,0
1253,Cela coûte deux mille cinq cent soixante trois dollars.; Cela coûte trois mille cinq cent quatre vingt onze dollars.,1
1254,Le garçon a trois mille deux cent quatorze pièces.; Le garçon a deux mille quatre vingt onze pièces.,0
1255,Il y a trois mille six cent dix sept anneaux.; Il y a trois mille sept cent un anneaux.,1
1256,Ils emmènent deux cent six hobbits à Isengard.; Ils emmènent deux mille sept cent dix sept hobbits à Isengard.,1
1257,Smeagol blesse trois mille six cent soixante douze mouches.; Smeagol blesse mille sept cent quatre vingt sept mouches.,0
1258,Legolas a jeté trois mille quatre vingt six nains.; Legolas a jeté cent quatre vingt quatre nains.,0
1259,La pièce était remplie de trois mille neuf cent quatre vingt dix neuf pommes de terre.; La pièce était remplie de quatre vingt dix sept pommes de terre.,0
1260,Smeagol blesse deux mille trente deux mouches.; Smeagol blesse mille sept cent quatre vingt sept mouches.,0
1261,Il y a trois mille huit cent douze anneaux.; Il y a trois mille six cent soixante deux anneaux.,0
1262,Il y avait trois mille sept cent quarante sept pommes sur la table.; Il y avait mille neuf cent quatre vingt sept pommes sur la table.,0
1263,Il y avait quatre mille huit cent soixante trois pommes sur la table.; Il y avait deux mille quatre cent quatre pommes sur la table.,0
1264,Il pouvait manger neuf cent dix oranges.; Il pouvait manger quatre mille deux cent quatre vingt treize oranges.,1
1265,Legolas a jeté mille cent quarante quatre nains.; Legolas a jeté mille six cent vingt trois nains.,1
1266,Il y avait mille cinq cent soixante six chats dans la maison.; Il y avait deux mille cinq cent soixante dix neuf chats dans la maison.,1
1267,La pièce était remplie de trois mille deux cent quatre vingt neuf pommes de terre.; La pièce était remplie de deux mille sept cent quatre vingt six pommes de terre.,0
1268,Il y avait quatre mille huit cent quarante et un pommes sur la table.; Il y avait deux mille huit cent soixante six pommes sur la table.,0
1269,Ils emmènent deux mille neuf cent cinquante neuf hobbits à Isengard.; Ils emmènent mille cent soixante neuf hobbits à Isengard.,0
1270,Cela coûte quatre mille six cent vingt neuf dollars.; Cela coûte trois mille quatre cent quarante trois dollars.,0
1271,Il pouvait manger quatre mille deux cent huit oranges.; Il pouvait manger deux mille cinq cent quinze oranges.,0
1272,Cela coûte deux mille cent soixante et un dollars.; Cela coûte trois mille sept cent soixante trois dollars.,1
1273,Il y a trois mille huit cent trente huit anneaux.; Il y a trois mille quatre vingt trois anneaux.,0
1274,La pièce était remplie de trois mille six cent quatre vingt quatorze pommes de terre.; La pièce était remplie de quarante cinq pommes de terre.,0
1275,Smeagol blesse mille trente cinq mouches.; Smeagol blesse quatre mille deux cent quatre mouches.,1
1276,Cela coûte mille trois cent quatre vingt douze dollars.; Cela coûte quatre cent quatre vingt sept dollars.,0
1277,Cela coûte sept cent quatre vingt quatorze dollars.; Cela coûte cent quatre vingt deux dollars.,0
1278,Legolas a jeté quatre mille quatre vingt trois nains.; Legolas a jeté mille deux cent soixante quatorze nains.,0
1279,Legolas a jeté quatre mille sept cent treize nains.; Legolas a jeté quatre cent soixante nains.,0
1280,Il y a quatre cent cinquante quatre anneaux.; Il y a sept cent quarante sept anneaux.,1
1281,Cela coûte cent seize dollars.; Cela coûte deux mille cent quarante sept dollars.,1
1282,Il y a mille quatre vingt quatre anneaux.; Il y a trois cent deux anneaux.,0
1283,Cela coûte deux mille sept cent neuf dollars.; Cela coûte quatre mille cent trente quatre dollars.,1
1284,Le garçon a cinq cent quatre vingt seize pièces.; Le garçon a quatre mille deux cent trois pièces.,1
1285,Cela coûte mille six cent trente et un dollars.; Cela coûte mille huit cent quatre vingt onze dollars.,1
1286,Il pouvait manger deux cent soixante quatorze oranges.; Il pouvait manger mille deux cent quatorze oranges.,1
1287,Il y a deux mille trois cent quarante huit livres dans la bibliothèque.; Il y a trois mille sept cent trente deux livres dans la bibliothèque.,1
1288,Cela coûte trois mille cinq cent cinquante deux dollars.; Cela coûte quatre mille quatre cent quatre vingt trois dollars.,1
1289,Ils emmènent quatorze hobbits à Isengard.; Ils emmènent quatre mille cinq cent soixante quinze hobbits à Isengard.,1
1290,Cela coûte trois mille trois cent quarante dollars.; Cela coûte quatre mille quatre cent soixante quatre dollars.,1
1291,Il y a trois mille trois cent vingt cinq anneaux.; Il y a mille quatre vingt six anneaux.,0
1292,La pièce était remplie de mille quatre cent trente et un pommes de terre.; La pièce était remplie de neuf cent dix huit pommes de terre.,0
1293,Le garçon a deux mille cent quatre vingt quinze pièces.; Le garçon a soixante quinze pièces.,0
1294,Il pouvait manger mille soixante et un oranges.; Il pouvait manger mille neuf cent trois oranges.,1
1295,Il y a quatre mille cent quatre vingt treize anneaux.; Il y a mille neuf cent quatre vingt dix huit anneaux.,0
1296,Il y avait mille deux cent quarante cinq chats dans la maison.; Il y avait quatre mille six cent trente chats dans la maison.,1
1297,Il y a trois mille cent seize livres dans la bibliothèque.; Il y a quatre mille quatre vingt six livres dans la bibliothèque.,1
1298,Cela coûte deux mille six cent cinquante huit dollars.; Cela coûte deux mille trois cent soixante dix neuf dollars.,0
1299,Il pouvait manger deux mille cent quatre oranges.; Il pouvait manger neuf cent cinquante cinq oranges.,0
1300,Le garçon a trois cent dix huit pièces.; Le garçon a mille deux cent trente deux pièces.,1
1301,La pièce était remplie de deux mille six cent soixante seize pommes de terre.; La pièce était remplie de deux mille cent quatre vingt huit pommes de terre.,0
1302,Il pouvait manger quatre mille cent treize oranges.; Il pouvait manger deux mille sept cent vingt trois oranges.,0
1303,Il y a mille vingt quatre livres dans la bibliothèque.; Il y a quatre vingts livres dans la bibliothèque.,0
1304,Il y a deux mille trois cent trente six anneaux.; Il y a quatre cent vingt quatre anneaux.,0
1305,Ils emmènent mille sept cent trente et un hobbits à Isengard.; Ils emmènent mille quatre vingt seize hobbits à Isengard.,0
1306,Smeagol blesse six cent quarante trois mouches.; Smeagol blesse cinq cent quatre vingt dix mouches.,0
1307,Il y a deux mille six cent quarante quatre livres dans la bibliothèque.; Il y a mille soixante dix huit livres dans la bibliothèque.,0
1308,Il y avait quatre mille deux cent quarante neuf chats dans la maison.; Il y avait trois mille huit cent dix huit chats dans la maison.,0
1309,Smeagol blesse quatre mille deux cent quarante et un mouches.; Smeagol blesse mille cent soixante six mouches.,0
1310,Il y a mille quatre cent soixante sept livres dans la bibliothèque.; Il y a mille neuf cent cinquante huit livres dans la bibliothèque.,1
1311,Il y a quatre cent vingt sept anneaux.; Il y a mille quatre cent soixante quinze anneaux.,1
1312,Cela coûte deux mille soixante dix sept dollars.; Cela coûte trois mille deux cent quatre vingt dix neuf dollars.,1
1313,Cela coûte deux cent soixante sept dollars.; Cela coûte mille cinq cent quatre vingt onze dollars.,1
1314,Cela coûte cinq cent huit dollars.; Cela coûte deux mille quatre cent cinquante sept dollars.,1
1315,Ils emmènent deux mille cinq cent vingt deux hobbits à Isengard.; Ils emmènent mille deux cent trente cinq hobbits à Isengard.,0
1316,Il pouvait manger trois mille trois cent quatre vingt seize oranges.; Il pouvait manger quatre mille cinq cent quarante deux oranges.,1
1317,Ils emmènent deux mille trois cent vingt six hobbits à Isengard.; Ils emmènent trois mille deux cent vingt deux hobbits à Isengard.,1
1318,Il pouvait manger deux mille sept cent quatre vingt cinq oranges.; Il pouvait manger trois mille deux cent seize oranges.,1
1319,La pièce était remplie de deux mille sept cent vingt huit pommes de terre.; La pièce était remplie de mille cinq cents pommes de terre.,0
1320,Smeagol blesse trois mille huit cent cinquante trois mouches.; Smeagol blesse mille trente six mouches.,0
1321,Smeagol blesse deux mille neuf cent soixante quatre mouches.; Smeagol blesse deux mille six cent quatre vingt cinq mouches.,0
1322,Cela coûte quatre mille cinq cent vingt dollars.; Cela coûte quatre mille trois cent quatre vingt dix dollars.,0
1323,Legolas a jeté quatre mille soixante quinze nains.; Legolas a jeté deux mille six cent soixante seize nains.,0
1324,La pièce était remplie de huit cent quatre vingt quatorze pommes de terre.; La pièce était remplie de quatre cent deux pommes de terre.,0
1325,Il pouvait manger trois mille trois cent un oranges.; Il pouvait manger deux mille trois cent cinquante deux oranges.,0
1326,Il y a huit cent vingt huit livres dans la bibliothèque.; Il y a quatre mille neuf cent quatre vingt un livres dans la bibliothèque.,1
1327,Cela coûte deux mille cent quarante six dollars.; Cela coûte trois mille cinq cent quatorze dollars.,1
1328,Cela coûte deux cent quatre vingt cinq dollars.; Cela coûte trois cent vingt et un dollars.,1
1329,Il y a deux mille neuf cent trente six livres dans la bibliothèque.; Il y a trois mille cinq cent quatre vingt quinze livres dans la bibliothèque.,1
1330,Ils emmènent quatre vingt dix huit hobbits à Isengard.; Ils emmènent deux mille six cent sept hobbits à Isengard.,1
1331,Legolas a jeté quatre mille sept cent sept nains.; Legolas a jeté quatre mille huit cent quatre vingt quinze nains.,1
1332,La pièce était remplie de quatre mille quarante pommes de terre.; La pièce était remplie de deux mille sept cent cinquante cinq pommes de terre.,0
1333,Il pouvait manger trois mille trois cent vingt deux oranges.; Il pouvait manger deux mille sept cent huit oranges.,0
1334,Il y avait deux mille sept cents pommes sur la table.; Il y avait quatre mille neuf cent vingt cinq pommes sur la table.,1
1335,Cela coûte deux mille cent quatre vingt quinze dollars.; Cela coûte quatre mille cinq cent dix dollars.,1
1336,Cela coûte mille quarante sept dollars.; Cela coûte neuf cent soixante dix neuf dollars.,0
1337,Cela coûte trois mille sept cent quatre vingt six dollars.; Cela coûte mille quatre cent trente six dollars.,0
1338,Il y a mille cent quatre vingt quatre anneaux.; Il y a quatre cent quarante trois anneaux.,0
1339,Il y avait sept cent un chats dans la maison.; Il y avait trois mille trois cent quatre vingt dix chats dans la maison.,1
1340,Legolas a jeté cinq cent quatre vingt quatorze nains.; Legolas a jeté cinq cent dix nains.,0
1341,Il y a quatre mille six cent vingt sept livres dans la bibliothèque.; Il y a quatre mille cent quarante sept livres dans la bibliothèque.,0
1342,Il pouvait manger trois mille cinq cent soixante quatorze oranges.; Il pouvait manger quatre mille quatre vingt trois oranges.,1
1343,Legolas a jeté mille trois cent cinquante sept nains.; Legolas a jeté quatre mille cent trente huit nains.,1
1344,Legolas a jeté quatre mille quatre cent trente six nains.; Legolas a jeté deux mille trois cent soixante quinze nains.,0
1345,Ils emmènent mille quatre cent quatre vingt sept hobbits à Isengard.; Ils emmènent trois mille trois cent quatre vingt six hobbits à Isengard.,1
1346,Il pouvait manger mille trois cent trente huit oranges.; Il pouvait manger trois mille quatre cent deux oranges.,1
1347,Cela coûte mille sept cent quatre vingt deux dollars.; Cela coûte deux mille huit cent soixante six dollars.,1
1348,Il y avait trois mille neuf cent vingt neuf chats dans la maison.; Il y avait soixante cinq chats dans la maison.,0
1349,Il y avait mille huit cent soixante dix neuf chats dans la maison.; Il y avait trois mille six cent soixante chats dans la maison.,1
1350,Cela coûte quatre mille neuf cent quarante quatre dollars.; Cela coûte deux mille six cent cinquante dollars.,0
1351,Il y avait cinq cent douze chats dans la maison.; Il y avait quatre mille quatre cent cinquante cinq chats dans la maison.,1
1352,Ils emmènent deux mille cent soixante sept hobbits à Isengard.; Ils emmènent deux mille cent vingt cinq hobbits à Isengard.,0
1353,Ils emmènent trois mille vingt huit hobbits à Isengard.; Ils emmènent trois mille sept cent trente deux hobbits à Isengard.,1
1354,Smeagol blesse trois mille cent cinquante neuf mouches.; Smeagol blesse quatre cent sept mouches.,0
1355,Legolas a jeté quarante six nains.; Legolas a jeté deux mille quatre cent seize nains.,1
1356,Il y a trois mille deux cent quatre vingt seize livres dans la bibliothèque.; Il y a mille deux cent vingt six livres dans la bibliothèque.,0
1357,Le garçon a trois mille soixante quatre pièces.; Le garçon a neuf cent trente pièces.,0
1358,Ils emmènent mille quatre cent un hobbits à Isengard.; Ils emmènent trois mille trois cent vingt huit hobbits à Isengard.,1
1359,Legolas a jeté mille cent cinquante six nains.; Legolas a jeté mille cinq cent vingt et un nains.,1
1360,Cela coûte trois mille cent trente trois dollars.; Cela coûte cinq cent quatre vingt trois dollars.,0
1361,Il y a mille quatre cent vingt et un anneaux.; Il y a trois mille six cent soixante sept anneaux.,1
1362,Cela coûte quatre mille trois cent soixante et onze dollars.; Cela coûte deux mille huit cent cinquante deux dollars.,0
1363,Smeagol blesse trois mille cent six mouches.; Smeagol blesse mille deux cent douze mouches.,0
1364,Il y a mille trois cent dix neuf anneaux.; Il y a mille huit cent deux anneaux.,1
1365,Il y a quatre mille sept cent quatre vingt quinze anneaux.; Il y a quatre mille cinq cent soixante six anneaux.,0
1366,Smeagol blesse mille neuf cent sept mouches.; Smeagol blesse deux mouches.,0
1367,Cela coûte trois mille deux cent quatre vingt seize dollars.; Cela coûte mille cent soixante trois dollars.,0
1368,Il y a deux mille deux cent cinquante huit anneaux.; Il y a huit cent soixante quatre anneaux.,0
1369,Il y avait deux mille deux cent quatre vingt six chats dans la maison.; Il y avait quatre mille cent trois chats dans la maison.,1
1370,Legolas a jeté trois mille neuf cent quarante deux nains.; Legolas a jeté deux mille sept cent treize nains.,0
1371,Il y avait soixante quatre pommes sur la table.; Il y avait trois mille cinq cent soixante cinq pommes sur la table.,1
1372,Smeagol blesse quatre mille cinq cent quarante quatre mouches.; Smeagol blesse deux mille quatre cent seize mouches.,0
1373,Ils emmènent trois mille deux cent trente six hobbits à Isengard.; Ils emmènent neuf cent quatre vingt quatre hobbits à Isengard.,0
1374,Ils emmènent cinq cent quatre vingt treize hobbits à Isengard.; Ils emmènent trois mille sept cent cinquante cinq hobbits à Isengard.,1
1375,Ils emmènent deux mille six cent quatorze hobbits à Isengard.; Ils emmènent deux mille cinq cent quatre hobbits à Isengard.,0
1376,Il y a mille un livres dans la bibliothèque.; Il y a trois mille six cent quatre vingt six livres dans la bibliothèque.,1
1377,Cela coûte trois mille neuf cents dollars.; Cela coûte six cent neuf dollars.,0
1378,Il y avait huit cent quatre vingts chats dans la maison.; Il y avait soixante dix sept chats dans la maison.,0
1379,Il y a six cent quatre vingt douze anneaux.; Il y a trois mille deux cent douze anneaux.,1
1380,Il y a cent cinquante livres dans la bibliothèque.; Il y a deux mille cinq cent vingt neuf livres dans la bibliothèque.,1
1381,Ils emmènent trois mille neuf cent quarante deux hobbits à Isengard.; Ils emmènent deux mille neuf cent trente huit hobbits à Isengard.,0
1382,Il pouvait manger trois cent vingt quatre oranges.; Il pouvait manger neuf cent quatre vingt seize oranges.,1
1383,Il y avait quatre mille vingt cinq pommes sur la table.; Il y avait trois mille neuf cent quarante et un pommes sur la table.,0
1384,Il y avait mille cinq cent soixante et onze pommes sur la table.; Il y avait huit cent dix pommes sur la table.,0
1385,Il y a quatre mille deux cent dix huit anneaux.; Il y a deux mille sept cent soixante dix huit anneaux.,0
1386,Il y a mille huit cent vingt anneaux.; Il y a mille sept cent deux anneaux.,0
1387,La pièce était remplie de trois mille trois cent quatre vingt dix neuf pommes de terre.; La pièce était remplie de cinq cent cinquante et un pommes de terre.,0
1388,Smeagol blesse trois mille neuf cent soixante quinze mouches.; Smeagol blesse deux mille cent soixante six mouches.,0
1389,La pièce était remplie de deux mille sept cent soixante dix huit pommes de terre.; La pièce était remplie de deux mille neuf cent vingt huit pommes de terre.,1
1390,Il y avait quatre mille cinq cent cinquante quatre pommes sur la table.; Il y avait mille quatre cent quarante huit pommes sur la table.,0
1391,Il y avait sept cent quarante trois pommes sur la table.; Il y avait quatre mille cinq cent quatre vingt onze pommes sur la table.,1
1392,Le garçon a quatre mille sept cent quarante et un pièces.; Le garçon a mille cinq cent soixante quinze pièces.,0
1393,Legolas a jeté trois mille quatre vingt onze nains.; Legolas a jeté quatre mille neuf cent soixante quatorze nains.,1
1394,Le garçon a mille six cent soixante dix sept pièces.; Le garçon a mille huit cent huit pièces.,1
1395,Smeagol blesse deux mille quatre vingt onze mouches.; Smeagol blesse sept cent quarante trois mouches.,0
1396,Il y avait neuf cent vingt six chats dans la maison.; Il y avait cent quatre vingts chats dans la maison.,0
1397,La pièce était remplie de deux mille quatre cent deux pommes de terre.; La pièce était remplie de mille cinq cent quatre vingt dix huit pommes de terre.,0
1398,Il y avait quatre mille trois cent quarante six pommes sur la table.; Il y avait trois mille sept cent huit pommes sur la table.,0
1399,Il y avait mille quatre cent vingt quatre chats dans la maison.; Il y avait trois mille neuf cent soixante quatre chats dans la maison.,1
1400,Il y a quatre mille cent quatre vingt dix neuf livres dans la bibliothèque.; Il y a quatre cent soixante dix neuf livres dans la bibliothèque.,0
1401,Smeagol blesse quatre cent quatre vingt treize mouches.; Smeagol blesse six cent soixante quinze mouches.,1
1402,Le garçon a mille trois cent cinquante et un pièces.; Le garçon a mille cinq cent soixante et onze pièces.,1
1403,Cela coûte mille six cent cinquante neuf dollars.; Cela coûte quatre mille six cent six dollars.,1
1404,Il pouvait manger trois mille neuf cent vingt neuf oranges.; Il pouvait manger mille huit cent soixante deux oranges.,0
1405,Il y avait quatre mille huit cent vingt trois chats dans la maison.; Il y avait trois mille deux cent dix sept chats dans la maison.,0
1406,Smeagol blesse mille quatre cent onze mouches.; Smeagol blesse huit cent cinquante mouches.,0
1407,Il y avait cent soixante et onze pommes sur la table.; Il y avait trois mille deux cent soixante et onze pommes sur la table.,1
1408,Smeagol blesse mille trois cent quatre vingt quinze mouches.; Smeagol blesse quatre mille cinq cent trente huit mouches.,1
1409,Il y a trois mille soixante huit anneaux.; Il y a neuf cent quatre vingt dix anneaux.,0
1410,Smeagol blesse trois mille cinq cent trente neuf mouches.; Smeagol blesse neuf cent cinquante huit mouches.,0
1411,Il y a trois mille huit cent cinq livres dans la bibliothèque.; Il y a mille quarante et un livres dans la bibliothèque.,0
1412,Ils emmènent deux cent cinquante neuf hobbits à Isengard.; Ils emmènent mille neuf cent huit hobbits à Isengard.,1
1413,Il y a deux mille sept cent douze livres dans la bibliothèque.; Il y a six cent soixante et onze livres dans la bibliothèque.,0
1414,Il y a trois mille quatre cent six livres dans la bibliothèque.; Il y a quatre mille trente cinq livres dans la bibliothèque.,1
1415,Il y a mille cinq cent quatre vingt neuf livres dans la bibliothèque.; Il y a quatre mille six cent un livres dans la bibliothèque.,1
1416,La pièce était remplie de trois mille sept cent quatre vingt six pommes de terre.; La pièce était remplie de deux cent cinquante deux pommes de terre.,0
1417,Il y a trois mille trois cent soixante neuf livres dans la bibliothèque.; Il y a quatre mille quatre cent quarante sept livres dans la bibliothèque.,1
1418,La pièce était remplie de quatre mille cent soixante cinq pommes de terre.; La pièce était remplie de deux mille deux cent cinquante huit pommes de terre.,0
1419,Legolas a jeté mille sept cent trente huit nains.; Legolas a jeté deux mille huit cent trente et un nains.,1
1420,Legolas a jeté quatre mille cent neuf nains.; Legolas a jeté mille quarante cinq nains.,0
1421,Il y avait trois mille huit cent cinquante six pommes sur la table.; Il y avait mille vingt quatre pommes sur la table.,0
1422,Legolas a jeté quatre mille trois cent cinquante six nains.; Legolas a jeté quatre mille trois cent seize nains.,0
1423,Cela coûte neuf cent vingt trois dollars.; Cela coûte deux mille six cent onze dollars.,1
1424,Smeagol blesse mille deux cent vingt trois mouches.; Smeagol blesse trois mille huit cent cinq mouches.,1
1425,Il pouvait manger quatre mille sept cent quatre vingt deux oranges.; Il pouvait manger quatre mille huit cent dix huit oranges.,1
1426,Il y avait mille sept cent quatorze chats dans la maison.; Il y avait mille soixante dix neuf chats dans la maison.,0
1427,Ils emmènent mille huit cent cinquante huit hobbits à Isengard.; Ils emmènent six cent soixante treize hobbits à Isengard.,0
1428,Il y a deux mille cent soixante douze livres dans la bibliothèque.; Il y a quatre mille quatre cent vingt et un livres dans la bibliothèque.,1
1429,Smeagol blesse quatre mille huit cent vingt mouches.; Smeagol blesse mille trois cent trente trois mouches.,0
1430,La pièce était remplie de deux mille neuf cent trente quatre pommes de terre.; La pièce était remplie de deux mille deux cent cinquante et un pommes de terre.,0
1431,Le garçon a quatre mille cinq cent quatre vingt un pièces.; Le garçon a deux mille deux cent cinquante pièces.,0
1432,Il y avait quatre mille sept cent cinquante sept pommes sur la table.; Il y avait trois mille six cent vingt neuf pommes sur la table.,0
1433,Ils emmènent quatre mille sept cent soixante seize hobbits à Isengard.; Ils emmènent trois mille neuf cent huit hobbits à Isengard.,0
